Problem size,Base_HIP-block_256,Base_Seq-default,RAJA_HIP-block_256
216,7.57793,15.2267,9.43932
1331,43.2409,13.8755,50.6178
8000,238.342,11.9161,287.277
17576,528.826,12.2455,627.67
35937,1063.56,11.9863,1232.16
79507,1658.04,12.0474,1747.18
157464,2025.36,11.3978,2053.46
328509,1977.85,6.83387,2033.64
681472,2290.43,4.83293,2321.56
1000000,1910.0,4.29488,1901.27
1404928,1967.15,4.59264,1954.98
2048383,1863.51,4.57083,1854.89
2744000,1716.99,4.28615,1722.95
