Problem size,Base_HIP-block_64,Base_Seq-default,RAJA_HIP-block_64
1377,51.8675,13.9092,50.692
5508,203.569,13.9848,196.974
21951,782.982,12.139,751.237
43902,1155.74,12.7988,1163.05
87804,1561.48,12.8021,1522.53
175608,1865.48,12.7893,1834.54
351216,2157.11,9.81092,2159.83
702459,2452.42,4.77572,2444.8
1404891,2378.7,3.93096,2364.06
2057940,2366.62,3.82584,2365.59
2809755,2290.76,3.7803,2264.07
4115853,2269.31,3.70921,2275.59
5487804,2216.51,3.73914,2205.61
