Problem size,Base_HIP-block_256,Base_Seq-default,RAJA_HIP-block_256
216,15.411,4.83791,18.0402
1331,53.1929,4.80405,63.8466
8000,90.9748,4.77019,109.653
17576,206.003,4.77019,244.507
35937,420.435,4.73832,487.086
79507,663.943,4.73832,699.638
157464,805.027,4.60436,827.737
328509,805.027,2.78153,827.737
681472,809.14,1.97875,827.737
1000000,805.027,1.88907,804.134
1404928,784.035,1.88388,780.45
2048383,776.0425,1.82645,772.474
2744000,768.05,1.88388,764.498
