Problem size,Base_HIP-block_256,Base_Seq-default,RAJA_HIP-block_256
1849,26.3791,7.01899,31.5271
7744,130.131,6.94882,128.414
32400,465.096,6.91914,522.879
65025,870.75,6.89789,883.357
131044,1436.18,6.90635,1451.21
264196,1727.01,6.8548,1643.27
528529,1661.51,6.86785,1675.75
1060900,1804.69,6.79735,1795.26
2125764,2347.72,6.73309,2374.29
3115225,2153.59,6.72062,2132.2
4255969,2064.0,6.23478,2050.3
6235009,1792.54,6.18992,1816.71
8317456,1820.63,6.50454,1837.98
