Kernel,Variant,Tuning,Problem size,Checksum,Mean time per rep (sec.),Bandwidth (GiB per sec.),Mean gFlops (gigaFLOP per sec.),__source_file__,Backend,Variant_Tuning,Smoothed Mean flops (gigaFLOP per sec.),Smoothed Bandwidth (GiB per sec.)
Apps_CONVECTION3DPA,Base_HIP,block_64,2057940, PASSED     ,0.000118616,1307.01,2366.62,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier2-SPX/CONVECTION3DPA_factor_1500-kernel-run-data.csv,HIP,Base_HIP-block_64,2366.62,1307.01
Apps_CONVECTION3DPA,RAJA_HIP,block_64,2057940, PASSED     ,0.000118668,1306.44,2365.59,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier2-SPX/CONVECTION3DPA_factor_1500-kernel-run-data.csv,HIP,RAJA_HIP-block_64,2364.06,1305.6
Apps_CONVECTION3DPA,Base_Seq,default,21951, PASSED     ,0.000246666,6.7051,12.139,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier2-SPX/CONVECTION3DPA_factor_16-kernel-run-data.csv,Seq,Base_Seq-default,12.8021,7.07049
Apps_CONVECTION3DPA,Base_HIP,block_64,21951, PASSED     ,3.8242e-06,432.487,782.982,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier2-SPX/CONVECTION3DPA_factor_16-kernel-run-data.csv,HIP,Base_HIP-block_64,782.982,432.487
Apps_CONVECTION3DPA,RAJA_HIP,block_64,21951, PASSED     ,3.9858e-06,414.952,751.237,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier2-SPX/CONVECTION3DPA_factor_16-kernel-run-data.csv,HIP,RAJA_HIP-block_64,751.237,414.952
Apps_CONVECTION3DPA,Base_Seq,default,2809755, PASSED     ,0.101386,2.08775,3.7803,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier2-SPX/CONVECTION3DPA_factor_2048-kernel-run-data.csv,Seq,Base_Seq-default,3.7803,2.08775
Apps_CONVECTION3DPA,Base_HIP,block_64,2809755, PASSED     ,0.000167312,1265.12,2290.76,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier2-SPX/CONVECTION3DPA_factor_2048-kernel-run-data.csv,HIP,Base_HIP-block_64,2290.76,1265.12
Apps_CONVECTION3DPA,RAJA_HIP,block_64,2809755, PASSED     ,0.000169284,1250.38,2264.07,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier2-SPX/CONVECTION3DPA_factor_2048-kernel-run-data.csv,HIP,RAJA_HIP-block_64,2275.59,1256.74
Apps_CONVECTION3DPA,Base_Seq,default,351216, PASSED     ,0.00488318,5.41833,9.81092,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier2-SPX/CONVECTION3DPA_factor_256-kernel-run-data.csv,Seq,Base_Seq-default,9.81092,5.41833
Apps_CONVECTION3DPA,Base_HIP,block_64,351216, PASSED     ,2.22096e-05,1191.32,2157.11,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier2-SPX/CONVECTION3DPA_factor_256-kernel-run-data.csv,HIP,Base_HIP-block_64,2157.11,1191.32
Apps_CONVECTION3DPA,RAJA_HIP,block_64,351216, PASSED     ,2.21815e-05,1192.82,2159.83,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier2-SPX/CONVECTION3DPA_factor_256-kernel-run-data.csv,HIP,RAJA_HIP-block_64,2159.83,1192.82
Apps_CONVECTION3DPA,Base_Seq,default,4115853, PASSED     ,0.151362,2.04849,3.70921,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier2-SPX/CONVECTION3DPA_factor_3000-kernel-run-data.csv,Seq,Base_Seq-default,3.7597199999999997,2.076385
Apps_CONVECTION3DPA,Base_HIP,block_64,4115853, PASSED     ,0.000247403,1253.27,2269.31,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier2-SPX/CONVECTION3DPA_factor_3000-kernel-run-data.csv,HIP,Base_HIP-block_64,2280.035,1259.195
Apps_CONVECTION3DPA,RAJA_HIP,block_64,4115853, PASSED     ,0.00024672,1256.74,2275.59,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier2-SPX/CONVECTION3DPA_factor_3000-kernel-run-data.csv,HIP,RAJA_HIP-block_64,2269.83,1253.56
Apps_CONVECTION3DPA,Base_Seq,default,43902, PASSED     ,0.0004679,7.06895,12.7988,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier2-SPX/CONVECTION3DPA_factor_32-kernel-run-data.csv,Seq,Base_Seq-default,12.7988,7.06895
Apps_CONVECTION3DPA,Base_HIP,block_64,43902, PASSED     ,5.1816e-06,638.329,1155.74,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier2-SPX/CONVECTION3DPA_factor_32-kernel-run-data.csv,HIP,Base_HIP-block_64,1155.74,638.329
Apps_CONVECTION3DPA,RAJA_HIP,block_64,43902, PASSED     ,5.149e-06,642.371,1163.05,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier2-SPX/CONVECTION3DPA_factor_32-kernel-run-data.csv,HIP,RAJA_HIP-block_64,1163.05,642.371
Apps_CONVECTION3DPA,Base_Seq,default,5508, PASSED     ,5.37251e-05,7.72835,13.9848,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier2-SPX/CONVECTION3DPA_factor_4-kernel-run-data.csv,Seq,Base_Seq-default,13.354,7.385235
Apps_CONVECTION3DPA,Base_HIP,block_64,5508, PASSED     ,3.6908e-06,112.498,203.569,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier2-SPX/CONVECTION3DPA_factor_4-kernel-run-data.csv,HIP,Base_HIP-block_64,493.27549999999997,272.4925
Apps_CONVECTION3DPA,RAJA_HIP,block_64,5508, PASSED     ,3.81438e-06,108.853,196.974,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier2-SPX/CONVECTION3DPA_factor_4-kernel-run-data.csv,HIP,RAJA_HIP-block_64,474.1055,261.9025
Apps_CONVECTION3DPA,Base_Seq,default,5487804, PASSED     ,0.2002,2.06502,3.73914,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier2-SPX/CONVECTION3DPA_factor_4000-kernel-run-data.csv,Seq,Base_Seq-default,3.73914,2.06502
Apps_CONVECTION3DPA,Base_HIP,block_64,5487804, PASSED     ,0.000337728,1224.11,2216.51,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier2-SPX/CONVECTION3DPA_factor_4000-kernel-run-data.csv,HIP,Base_HIP-block_64,2269.31,1253.27
Apps_CONVECTION3DPA,RAJA_HIP,block_64,5487804, PASSED     ,0.000339396,1218.09,2205.61,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier2-SPX/CONVECTION3DPA_factor_4000-kernel-run-data.csv,HIP,RAJA_HIP-block_64,2264.07,1250.38
Apps_CONVECTION3DPA,Base_Seq,default,702459, PASSED     ,0.0200641,2.6375,4.77572,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier2-SPX/CONVECTION3DPA_factor_512-kernel-run-data.csv,Seq,Base_Seq-default,4.77572,2.6375
Apps_CONVECTION3DPA,Base_HIP,block_64,702459, PASSED     ,3.90719e-05,1354.4,2452.42,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier2-SPX/CONVECTION3DPA_factor_512-kernel-run-data.csv,HIP,Base_HIP-block_64,2366.62,1307.01
Apps_CONVECTION3DPA,RAJA_HIP,block_64,702459, PASSED     ,3.91937e-05,1350.19,2444.8,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier2-SPX/CONVECTION3DPA_factor_512-kernel-run-data.csv,HIP,RAJA_HIP-block_64,2364.06,1305.6
Apps_CONVECTION3DPA,Base_Seq,default,87804, PASSED     ,0.00093556,7.07049,12.8021,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier2-SPX/CONVECTION3DPA_factor_64-kernel-run-data.csv,Seq,Base_Seq-default,12.7893,7.0633
Apps_CONVECTION3DPA,Base_HIP,block_64,87804, PASSED     ,7.67038e-06,862.391,1561.48,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier2-SPX/CONVECTION3DPA_factor_64-kernel-run-data.csv,HIP,Base_HIP-block_64,1561.48,862.391
Apps_CONVECTION3DPA,RAJA_HIP,block_64,87804, PASSED     ,7.86658e-06,840.882,1522.53,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier2-SPX/CONVECTION3DPA_factor_64-kernel-run-data.csv,HIP,RAJA_HIP-block_64,1522.53,840.882
Apps_DEL_DOT_VEC_2D,Base_Seq,default,1849, PASSED     ,1.21456e-05,7.01899,8.22078,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier2-SPX/DEL_DOT_VEC_2D_factor_1-kernel-run-data.csv,Seq,Base_Seq-default,8.26791,6.94882
Apps_DEL_DOT_VEC_2D,Base_HIP,block_256,1849, PASSED     ,3.23171e-06,26.3791,30.8957,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier2-SPX/DEL_DOT_VEC_2D_factor_1-kernel-run-data.csv,HIP,Base_HIP-block_256,154.834,130.131
Apps_DEL_DOT_VEC_2D,RAJA_HIP,block_256,1849, PASSED     ,2.70401e-06,31.5271,36.9252,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier2-SPX/DEL_DOT_VEC_2D_factor_1-kernel-run-data.csv,HIP,RAJA_HIP-block_256,152.791,128.414
Apps_DEL_DOT_VEC_2D,Base_Seq,default,2125764, PASSED     ,0.0141266,6.73309,8.12587,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier2-SPX/DEL_DOT_VEC_2D_factor_1024-kernel-run-data.csv,Seq,Base_Seq-default,8.12587,6.73309
Apps_DEL_DOT_VEC_2D,Base_HIP,block_256,2125764, PASSED     ,4.05143e-05,2347.72,2833.35,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier2-SPX/DEL_DOT_VEC_2D_factor_1024-kernel-run-data.csv,HIP,Base_HIP-block_256,2491.61,2064.0
Apps_DEL_DOT_VEC_2D,RAJA_HIP,block_256,2125764, PASSED     ,4.00609e-05,2374.29,2865.42,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier2-SPX/DEL_DOT_VEC_2D_factor_1024-kernel-run-data.csv,HIP,RAJA_HIP-block_256,2475.08,2050.3
Apps_DEL_DOT_VEC_2D,Base_Seq,default,264196, PASSED     ,0.00172742,6.8548,8.25887,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier2-SPX/DEL_DOT_VEC_2D_factor_128-kernel-run-data.csv,Seq,Base_Seq-default,8.28088,6.86785
Apps_DEL_DOT_VEC_2D,Base_HIP,block_256,264196, PASSED     ,6.85643e-06,1727.01,2080.76,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier2-SPX/DEL_DOT_VEC_2D_factor_128-kernel-run-data.csv,HIP,Base_HIP-block_256,2003.36,1661.51
Apps_DEL_DOT_VEC_2D,RAJA_HIP,block_256,264196, PASSED     ,7.20583e-06,1643.27,1979.87,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier2-SPX/DEL_DOT_VEC_2D_factor_128-kernel-run-data.csv,HIP,RAJA_HIP-block_256,1979.87,1643.27
Apps_DEL_DOT_VEC_2D,Base_Seq,default,3115225, PASSED     ,0.0207372,6.72062,8.1121,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier2-SPX/DEL_DOT_VEC_2D_factor_1500-kernel-run-data.csv,Seq,Base_Seq-default,8.1121,6.72062
Apps_DEL_DOT_VEC_2D,Base_HIP,block_256,3115225, PASSED     ,6.47138e-05,2153.59,2599.48,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier2-SPX/DEL_DOT_VEC_2D_factor_1500-kernel-run-data.csv,HIP,Base_HIP-block_256,2491.61,2064.0
Apps_DEL_DOT_VEC_2D,RAJA_HIP,block_256,3115225, PASSED     ,6.53628e-05,2132.2,2573.67,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier2-SPX/DEL_DOT_VEC_2D_factor_1500-kernel-run-data.csv,HIP,RAJA_HIP-block_256,2475.08,2050.3
Apps_DEL_DOT_VEC_2D,Base_Seq,default,32400, PASSED     ,0.000210886,6.91914,8.29641,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier2-SPX/DEL_DOT_VEC_2D_factor_16-kernel-run-data.csv,Seq,Base_Seq-default,8.28894,6.91914
Apps_DEL_DOT_VEC_2D,Base_HIP,block_256,32400, PASSED     ,3.13731e-06,465.096,557.675,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier2-SPX/DEL_DOT_VEC_2D_factor_16-kernel-run-data.csv,HIP,Base_HIP-block_256,557.675,465.096
Apps_DEL_DOT_VEC_2D,RAJA_HIP,block_256,32400, PASSED     ,2.79061e-06,522.879,626.96,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier2-SPX/DEL_DOT_VEC_2D_factor_16-kernel-run-data.csv,HIP,RAJA_HIP-block_256,626.96,522.879
Apps_DEL_DOT_VEC_2D,Base_Seq,default,4255969, PASSED     ,0.0305351,6.23478,7.5265,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier2-SPX/DEL_DOT_VEC_2D_factor_2048-kernel-run-data.csv,Seq,Base_Seq-default,7.85359,6.50454
Apps_DEL_DOT_VEC_2D,Base_HIP,block_256,4255969, PASSED     ,9.22383e-05,2064.0,2491.61,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier2-SPX/DEL_DOT_VEC_2D_factor_2048-kernel-run-data.csv,HIP,Base_HIP-block_256,2491.61,2064.0
Apps_DEL_DOT_VEC_2D,RAJA_HIP,block_256,4255969, PASSED     ,9.28546e-05,2050.3,2475.08,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier2-SPX/DEL_DOT_VEC_2D_factor_2048-kernel-run-data.csv,HIP,RAJA_HIP-block_256,2475.08,2050.3
Apps_DEL_DOT_VEC_2D,Base_Seq,default,528529, PASSED     ,0.00344656,6.86785,8.28088,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier2-SPX/DEL_DOT_VEC_2D_factor_256-kernel-run-data.csv,Seq,Base_Seq-default,8.25887,6.8548
Apps_DEL_DOT_VEC_2D,Base_HIP,block_256,528529, PASSED     ,1.42464e-05,1661.51,2003.36,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier2-SPX/DEL_DOT_VEC_2D_factor_256-kernel-run-data.csv,HIP,Base_HIP-block_256,2080.76,1727.01
Apps_DEL_DOT_VEC_2D,RAJA_HIP,block_256,528529, PASSED     ,1.41253e-05,1675.75,2020.53,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier2-SPX/DEL_DOT_VEC_2D_factor_256-kernel-run-data.csv,HIP,RAJA_HIP-block_256,2020.53,1675.75
Apps_DEL_DOT_VEC_2D,Base_Seq,default,6235009, PASSED     ,0.0450532,6.18992,7.47318,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier2-SPX/DEL_DOT_VEC_2D_factor_3000-kernel-run-data.csv,Seq,Base_Seq-default,7.690045,6.36966
Apps_DEL_DOT_VEC_2D,Base_HIP,block_256,6235009, PASSED     ,0.000155575,1792.54,2164.16,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier2-SPX/DEL_DOT_VEC_2D_factor_3000-kernel-run-data.csv,HIP,Base_HIP-block_256,2344.92,1942.315
Apps_DEL_DOT_VEC_2D,RAJA_HIP,block_256,6235009, PASSED     ,0.000153506,1816.71,2193.34,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier2-SPX/DEL_DOT_VEC_2D_factor_3000-kernel-run-data.csv,HIP,RAJA_HIP-block_256,2347.13,1944.14
Apps_DEL_DOT_VEC_2D,Base_Seq,default,65025, PASSED     ,0.000423619,6.89789,8.28894,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier2-SPX/DEL_DOT_VEC_2D_factor_32-kernel-run-data.csv,Seq,Base_Seq-default,8.28894,6.90635
Apps_DEL_DOT_VEC_2D,Base_HIP,block_256,65025, PASSED     ,3.35581e-06,870.75,1046.35,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier2-SPX/DEL_DOT_VEC_2D_factor_32-kernel-run-data.csv,HIP,Base_HIP-block_256,1046.35,870.75
Apps_DEL_DOT_VEC_2D,RAJA_HIP,block_256,65025, PASSED     ,3.30792e-06,883.357,1061.5,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier2-SPX/DEL_DOT_VEC_2D_factor_32-kernel-run-data.csv,HIP,RAJA_HIP-block_256,1061.5,883.357
Apps_DEL_DOT_VEC_2D,Base_Seq,default,7744, PASSED     ,5.05782e-05,6.94882,8.26791,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier2-SPX/DEL_DOT_VEC_2D_factor_4-kernel-run-data.csv,Seq,Base_Seq-default,8.278425,6.93398
Apps_DEL_DOT_VEC_2D,Base_HIP,block_256,7744, PASSED     ,2.70081e-06,130.131,154.834,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier2-SPX/DEL_DOT_VEC_2D_factor_4-kernel-run-data.csv,HIP,Base_HIP-block_256,356.2545,297.6135
Apps_DEL_DOT_VEC_2D,RAJA_HIP,block_256,7744, PASSED     ,2.73691e-06,128.414,152.791,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier2-SPX/DEL_DOT_VEC_2D_factor_4-kernel-run-data.csv,HIP,RAJA_HIP-block_256,389.8755,325.6465
Apps_DEL_DOT_VEC_2D,Base_Seq,default,8317456, PASSED     ,0.0571895,6.50454,7.85359,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier2-SPX/DEL_DOT_VEC_2D_factor_4000-kernel-run-data.csv,Seq,Base_Seq-default,7.5265,6.23478
Apps_DEL_DOT_VEC_2D,Base_HIP,block_256,8317456, PASSED     ,0.00020432,1820.63,2198.23,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier2-SPX/DEL_DOT_VEC_2D_factor_4000-kernel-run-data.csv,HIP,Base_HIP-block_256,2198.23,1820.63
Apps_DEL_DOT_VEC_2D,RAJA_HIP,block_256,8317456, PASSED     ,0.000202391,1837.98,2219.18,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier2-SPX/DEL_DOT_VEC_2D_factor_4000-kernel-run-data.csv,HIP,RAJA_HIP-block_256,2219.18,1837.98
Apps_DEL_DOT_VEC_2D,Base_Seq,default,1060900, PASSED     ,0.00698615,6.79735,8.20031,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier2-SPX/DEL_DOT_VEC_2D_factor_512-kernel-run-data.csv,Seq,Base_Seq-default,8.20031,6.79735
Apps_DEL_DOT_VEC_2D,Base_HIP,block_256,1060900, PASSED     ,2.63133e-05,1804.69,2177.17,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier2-SPX/DEL_DOT_VEC_2D_factor_512-kernel-run-data.csv,HIP,Base_HIP-block_256,2177.17,1804.69
Apps_DEL_DOT_VEC_2D,RAJA_HIP,block_256,1060900, PASSED     ,2.64515e-05,1795.26,2165.8,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier2-SPX/DEL_DOT_VEC_2D_factor_512-kernel-run-data.csv,HIP,RAJA_HIP-block_256,2165.8,1795.26
Apps_DEL_DOT_VEC_2D,Base_Seq,default,131044, PASSED     ,0.000851352,6.90635,8.31193,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier2-SPX/DEL_DOT_VEC_2D_factor_64-kernel-run-data.csv,Seq,Base_Seq-default,8.28894,6.89789
Apps_DEL_DOT_VEC_2D,Base_HIP,block_256,131044, PASSED     ,4.09401e-06,1436.18,1728.47,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier2-SPX/DEL_DOT_VEC_2D_factor_64-kernel-run-data.csv,HIP,Base_HIP-block_256,1728.47,1436.18
Apps_DEL_DOT_VEC_2D,RAJA_HIP,block_256,131044, PASSED     ,4.05161e-06,1451.21,1746.56,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier2-SPX/DEL_DOT_VEC_2D_factor_64-kernel-run-data.csv,HIP,RAJA_HIP-block_256,1746.56,1451.21
Comm_HALO_PACKING_FUSED,Base_Seq,direct,3796416, PASSED     ,0.000731173,22.6057,0.0,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier2-SPX/HALO_PACKING_FUSED_factor_1024-kernel-run-data.csv,Seq,Base_Seq-direct,0.0,22.6057
Comm_HALO_PACKING_FUSED,Base_HIP,direct_1024,3796416, PASSED     ,3.6617e-05,451.394,0.0,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier2-SPX/HALO_PACKING_FUSED_factor_1024-kernel-run-data.csv,HIP,Base_HIP-direct_1024,0.0,451.394
Comm_HALO_PACKING_FUSED,RAJA_HIP,direct_1024,3796416, PASSED     ,4.53192e-05,364.717,0.0,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier2-SPX/HALO_PACKING_FUSED_factor_1024-kernel-run-data.csv,HIP,RAJA_HIP-direct_1024,0.0,364.717
