Problem size,Base_HIP-block_256,Base_Seq-default,RAJA_HIP-block_256
216,43.2409,13.8755,50.6178
1331,140.79145,13.060500000000001,168.9474
8000,238.342,12.2455,287.277
17576,528.826,12.0474,627.67
35937,1063.56,11.9863,1232.16
79507,1658.04,11.9863,1747.18
157464,1977.85,11.3978,2033.64
328509,1977.85,6.83387,2033.64
681472,1977.85,4.83293,2033.64
1000000,1967.15,4.59264,1954.98
1404928,1910.0,4.57083,1901.27
2048383,1886.755,4.432855,1878.08
2744000,1863.51,4.57083,1854.89
