Problem size,Base_HIP-block_64,Base_Seq-default,RAJA_HIP-block_64
27,16.9948,3.57302,25.3459
125,17.02335,3.571575,27.7481
512,17.0519,3.57013,30.1503
1000,18.3183,3.57302,32.4974
1728,19.161,3.57013,33.6319
3375,19.9581,3.56988,34.8353
6859,20.5383,3.56988,35.8919
13824,20.7291,3.57103,36.691
27000,20.7685,3.56953,36.9388
39304,20.7771,3.56953,37.2253
50653,20.8315,3.57103,37.2927
74088,20.82095,3.572325,37.3432
97336,20.8648,3.56953,37.3937
