Problem size,Base_HIP-block_64,Base_Seq-default,RAJA_HIP-block_64
27,0.361332,0.0762581,0.500055
125,0.367612,0.0770286,0.546417
512,0.366381,0.0770515,0.649993
1000,0.394913,0.0769662,0.700591
1728,0.41308,0.0769608,0.72505
3375,0.430266,0.0771036,0.750994
6859,0.442773,0.0768661,0.773771
13824,0.446885,0.0766108,0.790999
27000,0.449095,0.0769857,0.796342
39304,0.447921,0.0771837,0.802517
50653,0.447736,0.0769533,0.80397
74088,0.449811,0.0767716,0.806147
97336,0.449862,0.0770738,0.807049
