Problem size,Base_HIP-block_64,Base_Seq-default,RAJA_HIP-block_64
1377,28.7189,7.70152,28.068
5508,112.498,7.72835,108.853
21951,432.487,6.7051,414.952
43902,638.329,7.06895,642.371
87804,862.391,7.07049,840.882
175608,1030.27,7.0633,1013.18
351216,1191.32,5.41833,1192.82
702459,1354.4,2.6375,1350.19
1404891,1313.69,2.17096,1305.6
2057940,1307.01,2.1129,1306.44
2809755,1265.12,2.08775,1250.38
4115853,1253.27,2.04849,1256.74
5487804,1224.11,2.06502,1218.09
