Problem size,Base_HIP-block_256,Base_Seq-default,RAJA_HIP-block_256
160000,0.0,0.0,0.0
320000,0.0,0.0,0.0
640000,0.0,0.0,0.0
1280000,0.0,0.0,0.0
2560000,0.0,0.0,0.0
5120000,0.0,0.0,0.0
7500000,0.0,0.0,0.0
10240000,0.0,0.0,0.0
15000000,0.0,0.0,0.0
20000000,0.0,0.0,0.0
25000000,0.0,0.0,0.0
30000000,0.0,0.0,0.0
