Problem size,Base_HIP-block_25,Base_Seq-default,RAJA_HIP-block_25
3200,62.7348,11.2571,61.6721
12672,242.112,11.2927,240.801
50624,728.244,11.1062,724.638
101184,1000.83,11.1646,994.815
202368,1231.45,11.172,1219.98
404736,1771.57,11.2015,1774.57
809536,2195.71,11.2108,2217.75
1619008,2529.48,11.0919,2546.38
3237952,2639.1,11.0749,2619.83
4743104,2683.36,11.0587,2599.51
6475904,2580.96,11.0617,2555.09
9486208,2496.96,11.0297,2490.55
12648256,2511.58,11.0629,2512.86
