Problem size,Base_HIP-block_256,Base_Seq-default,RAJA_HIP-block_256
1849,30.8957,8.22078,36.9252
7744,154.834,8.26791,152.791
32400,557.675,8.29641,626.96
65025,1046.35,8.28894,1061.5
131044,1728.47,8.31193,1746.56
264196,2080.76,8.25887,1979.87
528529,2003.36,8.28088,2020.53
1060900,2177.17,8.20031,2165.8
2125764,2833.35,8.12587,2865.42
3115225,2599.48,8.1121,2573.67
4255969,2491.61,7.5265,2475.08
6235009,2164.16,7.47318,2193.34
8317456,2198.23,7.85359,2219.18
