Problem size,Base_HIP-block_256,Base_Seq-default,RAJA_HIP-block_256
512,13.7292,7.02031,19.5946
3375,60.5007,6.71414,81.7623
17576,192.769,6.92586,194.023
35937,231.35,6.86628,260.304
79507,250.995,6.81545,277.975
166375,248.726,6.71395,253.724
343000,254.87,6.69096,255.439
704969,265.303,6.48104,267.485
1442897,238.451,6.38656,237.412
2146689,234.813,5.84542,236.557
