Problem size,Base_HIP-block_64,Base_Seq-default,RAJA_HIP-block_64
1728,0.951003,0.0533866,0.948242
5832,1.2101215,0.0536187,1.221556
17576,1.46924,0.0538376,1.49487
39304,1.5415,0.0538508,1.5502
74088,1.72573,0.053867,1.7118
140608,1.77869,0.053867,1.75128
287496,1.79347,0.053863,1.79187
551368,1.81102,0.053863,1.86199
1124864,1.849885,0.05380085,1.87619
1643032,1.88875,0.0537387,1.89039
