Problem size,Base_HIP-block_256,Base_Seq-default,RAJA_HIP-block_256
512,2446.5,8.35478,3238.42
3375,3177.255,8.357904999999999,3660.56
17576,3908.01,8.35954,4082.7
35937,4131.92,8.36103,4388.43
79507,4346.65,8.36724,4462.53
166375,4380.49,8.37013,4595.03
343000,4527.7,8.37049,4595.03
704969,4676.26,8.37049,4732.87
1442897,4703.51,8.37031,4751.78
2146689,4730.76,8.37013,4770.69
