Problem size,Base_HIP-block_64,Base_Seq-default,RAJA_HIP-block_64
31104,11.4746,0.6036360000000001,12.40105
73728,18.5512,0.57432,19.9817
144000,27.4057,0.462276,29.0971
248832,35.957,0.420849,37.5482
395136,37.471,0.428621,40.524
589824,44.4605,0.425644,42.9218
839808,46.932,0.387519,49.2199
1152000,44.2472,0.377586,46.6927
1533312,43.8905,0.411853,46.3573
