Problem size,Base_HIP-block_256,Base_Seq-default,RAJA_HIP-block_256
512,60.5007,6.92586,81.7623
3375,126.63485,6.89607,137.89265
17576,192.769,6.86628,194.023
35937,231.35,6.81545,253.724
79507,248.726,6.81545,255.439
166375,250.995,6.71395,260.304
343000,250.995,6.69096,255.439
704969,248.726,6.48104,253.724
1442897,246.6605,6.4338,246.4255
2146689,238.451,6.38656,237.412
