Problem size,Base_HIP-block_256,Base_Seq-default,RAJA_HIP-block_256
1000,3.37014,1.39273,4.55118
5832,16.8863,1.3788,17.0095
27000,30.367,1.35685,30.9928
54872,33.1336,1.34679,33.1735
117649,35.2651,1.34669,35.5144
238328,36.2331,1.34042,36.4398
493039,35.8999,1.34257,35.9665
1000000,36.5871,1.3245,36.5946
2048383,36.9741,1.3266,37.0132
2985984,36.9993,1.32274,36.9704
