Problem size,Base_HIP-block_64,Base_Seq-default,RAJA_HIP-block_64
729,20.5641,5.04932,19.8433
3375,74.8639,4.9566,73.4013
9261,146.083,4.69623,144.821
19683,183.315,4.7032,184.193
35937,208.66,4.70308,199.478
68921,199.773,4.67384,194.828
132651,204.558,4.649,206.143
250047,197.078,4.48718,198.375
531441,178.764,3.97743,184.162
753571,178.479,4.02294,179.078
