Problem size,Base_HIP-block_256,Base_Seq-default,RAJA_HIP-block_256
1000,13.0067,5.37512,17.5648
5832,60.8403,4.96773,61.284
27000,105.753,4.72527,107.933
54872,114.164,4.64042,114.301
117649,120.424,4.59871,121.275
238328,122.931,4.54776,123.632
493039,121.164,4.53122,121.388
1000000,122.989,4.45236,123.014
2048383,123.892,4.44515,124.023
2985984,123.804,4.42601,123.707
