Problem size,Base_HIP-block_256,Base_Seq-default,RAJA_HIP-block_256
512,139.621,15.6567,188.688
3375,296.375,15.94355,322.381
17576,453.129,16.1896,456.074
35937,546.86,16.1896,604.875
79507,592.96,16.1896,610.668
166375,596.22,16.006,615.301
343000,596.22,15.9959,610.668
704969,592.96,15.5283,604.875
1442897,590.8115,15.42845,590.2435
2146689,572.313,15.3286,569.819
