Problem size,Base_HIP-block_256,Base_Seq-default,RAJA_HIP-block_256
512,5.77634,0.0197187,7.64611
3375,7.41756,0.0195498,8.55492
17576,9.05878,0.0193809,9.46373
35937,9.52453,0.0192874,10.0301
79507,9.97035,0.0191751,10.2362
166375,10.0119,0.0191437,10.4729
343000,10.3195,0.0190992,10.4729
704969,10.6345,0.019035,10.7633
1442897,10.687149999999999,0.01901885,10.79685
2146689,10.7398,0.0190027,10.8304
