Problem size,Base_HIP-block_256,Base_Seq-default,RAJA_HIP-block_256
417,5.95104,39.4271,7.02906
1667,23.5696,40.8146,37.0113
6667,91.3822,40.4766,147.673
13334,195.225,38.6982,302.715
26667,388.829,38.2125,582.554
53334,770.744,39.2795,861.156
106667,579.227,38.8749,576.567
213334,573.135,31.957,571.807
426667,597.937,25.6852,589.757
625000,599.038,24.9927,599.411
