Problem size,Base_HIP-block_256,Base_Seq-default,RAJA_HIP-block_256
417,1.62705,10.7796,1.92179
1667,6.44407,11.159,10.1191
6667,24.9845,11.0666,40.3748
13334,53.3759,10.5804,82.7643
26667,106.308,10.4475,159.274
53334,210.727,10.7393,235.446
106667,158.364,10.6286,157.637
213334,156.699,8.73726,156.336
426667,163.48,7.0225,161.243
625000,163.781,6.83318,163.883
