Problem size,Base_HIP-block_64,Base_Seq-default,RAJA_HIP-block_64
405,91.0123,9.68515,94.2495
1566,179.24814999999998,9.322265,183.46975
6183,267.484,8.95938,272.69
12339,367.553,8.43279,363.984
24678,515.086,8.20543,513.128
49329,552.595,6.91891,586.063
98631,552.595,5.82203,586.063
197262,552.595,2.21994,586.063
394524,565.778,2.16687,585.89
577935,517.261,2.1138,532.456
