Kernel,Variant,Tuning,Problem size,Checksum,Mean time per rep (sec.),Bandwidth (GiB per sec.),Mean gFlops (gigaFLOP per sec.),__source_file__,Backend,Variant_Tuning
Apps_DIFFUSION3DPA,Base_CUDA,block_64,6183, PASSED     ,4.38042e-06,181.159,271.794,build_lc_toss4-mvapich2-2.3.7-nvcc-12.9.1-90-gcc-10.3.1/RPBenchmark_H100_tier1/DIFFUSION3DPA_factor_16-kernel-run-data.csv,CUDA,Base_CUDA-block_64
Apps_DIFFUSION3DPA,RAJA_CUDA,block_64,6183, PASSED     ,4.19152e-06,189.324,284.043,build_lc_toss4-mvapich2-2.3.7-nvcc-12.9.1-90-gcc-10.3.1/RPBenchmark_H100_tier1/DIFFUSION3DPA_factor_16-kernel-run-data.csv,CUDA,RAJA_CUDA-block_64
Apps_DIFFUSION3DPA,Base_Seq,default,98631, PASSED     ,0.00151838,8.33524,12.508,build_lc_toss4-mvapich2-2.3.7-nvcc-12.9.1-90-gcc-10.3.1/RPBenchmark_H100_tier1/DIFFUSION3DPA_factor_256-kernel-run-data.csv,Seq,Base_Seq-default
Apps_DIFFUSION3DPA,Base_CUDA,block_64,98631, PASSED     ,8.92974e-06,1417.29,2126.82,build_lc_toss4-mvapich2-2.3.7-nvcc-12.9.1-90-gcc-10.3.1/RPBenchmark_H100_tier1/DIFFUSION3DPA_factor_256-kernel-run-data.csv,CUDA,Base_CUDA-block_64
Apps_DIFFUSION3DPA,RAJA_CUDA,block_64,98631, PASSED     ,9.22594e-06,1371.79,2058.54,build_lc_toss4-mvapich2-2.3.7-nvcc-12.9.1-90-gcc-10.3.1/RPBenchmark_H100_tier1/DIFFUSION3DPA_factor_256-kernel-run-data.csv,CUDA,RAJA_CUDA-block_64
Apps_DIFFUSION3DPA,Base_Seq,default,1155843, PASSED     ,0.0306708,4.83564,7.25656,build_lc_toss4-mvapich2-2.3.7-nvcc-12.9.1-90-gcc-10.3.1/RPBenchmark_H100_tier1/DIFFUSION3DPA_factor_3000-kernel-run-data.csv,Seq,Base_Seq-default
Apps_DIFFUSION3DPA,Base_CUDA,block_64,1155843, PASSED     ,7.85685e-05,1887.69,2832.74,build_lc_toss4-mvapich2-2.3.7-nvcc-12.9.1-90-gcc-10.3.1/RPBenchmark_H100_tier1/DIFFUSION3DPA_factor_3000-kernel-run-data.csv,CUDA,Base_CUDA-block_64
Apps_DIFFUSION3DPA,RAJA_CUDA,block_64,1155843, PASSED     ,7.74947e-05,1913.84,2871.99,build_lc_toss4-mvapich2-2.3.7-nvcc-12.9.1-90-gcc-10.3.1/RPBenchmark_H100_tier1/DIFFUSION3DPA_factor_3000-kernel-run-data.csv,CUDA,RAJA_CUDA-block_64
Apps_DIFFUSION3DPA,Base_Seq,default,12339, PASSED     ,0.000174617,9.06822,13.6066,build_lc_toss4-mvapich2-2.3.7-nvcc-12.9.1-90-gcc-10.3.1/RPBenchmark_H100_tier1/DIFFUSION3DPA_factor_32-kernel-run-data.csv,Seq,Base_Seq-default
Apps_DIFFUSION3DPA,Base_CUDA,block_64,12339, PASSED     ,4.61736e-06,342.937,514.567,build_lc_toss4-mvapich2-2.3.7-nvcc-12.9.1-90-gcc-10.3.1/RPBenchmark_H100_tier1/DIFFUSION3DPA_factor_32-kernel-run-data.csv,CUDA,Base_CUDA-block_64
Apps_DIFFUSION3DPA,RAJA_CUDA,block_64,12339, PASSED     ,4.44548e-06,356.197,534.463,build_lc_toss4-mvapich2-2.3.7-nvcc-12.9.1-90-gcc-10.3.1/RPBenchmark_H100_tier1/DIFFUSION3DPA_factor_32-kernel-run-data.csv,CUDA,RAJA_CUDA-block_64
Apps_DIFFUSION3DPA,Base_Seq,default,1566, PASSED     ,2.21484e-05,9.0806,13.6146,build_lc_toss4-mvapich2-2.3.7-nvcc-12.9.1-90-gcc-10.3.1/RPBenchmark_H100_tier1/DIFFUSION3DPA_factor_4-kernel-run-data.csv,Seq,Base_Seq-default
Apps_DIFFUSION3DPA,Base_CUDA,block_64,1566, PASSED     ,4.3513e-06,46.2209,69.2993,build_lc_toss4-mvapich2-2.3.7-nvcc-12.9.1-90-gcc-10.3.1/RPBenchmark_H100_tier1/DIFFUSION3DPA_factor_4-kernel-run-data.csv,CUDA,Base_CUDA-block_64
Apps_DIFFUSION3DPA,RAJA_CUDA,block_64,1566, PASSED     ,4.0755e-06,49.3488,73.989,build_lc_toss4-mvapich2-2.3.7-nvcc-12.9.1-90-gcc-10.3.1/RPBenchmark_H100_tier1/DIFFUSION3DPA_factor_4-kernel-run-data.csv,CUDA,RAJA_CUDA-block_64
Apps_DIFFUSION3DPA,Base_Seq,default,197262, PASSED     ,0.00351817,7.19463,10.7965,build_lc_toss4-mvapich2-2.3.7-nvcc-12.9.1-90-gcc-10.3.1/RPBenchmark_H100_tier1/DIFFUSION3DPA_factor_512-kernel-run-data.csv,Seq,Base_Seq-default
Apps_DIFFUSION3DPA,Base_CUDA,block_64,197262, PASSED     ,1.52237e-05,1662.67,2495.05,build_lc_toss4-mvapich2-2.3.7-nvcc-12.9.1-90-gcc-10.3.1/RPBenchmark_H100_tier1/DIFFUSION3DPA_factor_512-kernel-run-data.csv,CUDA,Base_CUDA-block_64
Apps_DIFFUSION3DPA,RAJA_CUDA,block_64,197262, PASSED     ,1.52928e-05,1655.15,2483.77,build_lc_toss4-mvapich2-2.3.7-nvcc-12.9.1-90-gcc-10.3.1/RPBenchmark_H100_tier1/DIFFUSION3DPA_factor_512-kernel-run-data.csv,CUDA,RAJA_CUDA-block_64
Apps_DIFFUSION3DPA,Base_Seq,default,24678, PASSED     ,0.000391458,8.08964,12.139,build_lc_toss4-mvapich2-2.3.7-nvcc-12.9.1-90-gcc-10.3.1/RPBenchmark_H100_tier1/DIFFUSION3DPA_factor_64-kernel-run-data.csv,Seq,Base_Seq-default
Apps_DIFFUSION3DPA,Base_CUDA,block_64,24678, PASSED     ,5.05298e-06,626.709,940.413,build_lc_toss4-mvapich2-2.3.7-nvcc-12.9.1-90-gcc-10.3.1/RPBenchmark_H100_tier1/DIFFUSION3DPA_factor_64-kernel-run-data.csv,CUDA,Base_CUDA-block_64
Apps_DIFFUSION3DPA,RAJA_CUDA,block_64,24678, PASSED     ,4.82312e-06,656.577,985.231,build_lc_toss4-mvapich2-2.3.7-nvcc-12.9.1-90-gcc-10.3.1/RPBenchmark_H100_tier1/DIFFUSION3DPA_factor_64-kernel-run-data.csv,CUDA,RAJA_CUDA-block_64
Apps_EDGE3D,Base_Seq,default,512, PASSED     ,0.00199132,0.0229243,9.38302,build_lc_toss4-mvapich2-2.3.7-nvcc-12.9.1-90-gcc-10.3.1/RPBenchmark_H100_tier1/EDGE3D_factor_1-kernel-run-data.csv,Seq,Base_Seq-default
Apps_EDGE3D,Base_CUDA,block_256,512, PASSED     ,0.000231602,0.197104,80.6755,build_lc_toss4-mvapich2-2.3.7-nvcc-12.9.1-90-gcc-10.3.1/RPBenchmark_H100_tier1/EDGE3D_factor_1-kernel-run-data.csv,CUDA,Base_CUDA-block_256
Apps_EDGE3D,RAJA_CUDA,block_256,512, PASSED     ,0.00023254,0.196309,80.35,build_lc_toss4-mvapich2-2.3.7-nvcc-12.9.1-90-gcc-10.3.1/RPBenchmark_H100_tier1/EDGE3D_factor_1-kernel-run-data.csv,CUDA,RAJA_CUDA-block_256
Apps_EDGE3D,Base_Seq,default,1442897, PASSED     ,2.23003,0.0211735,9.32671,build_lc_toss4-mvapich2-2.3.7-nvcc-12.9.1-90-gcc-10.3.1/RPBenchmark_H100_tier1/EDGE3D_factor_1024-kernel-run-data.csv,Seq,Base_Seq-default
Apps_EDGE3D,Base_CUDA,block_256,1442897, PASSED     ,0.0129098,3.65749,1611.09,build_lc_toss4-mvapich2-2.3.7-nvcc-12.9.1-90-gcc-10.3.1/RPBenchmark_H100_tier1/EDGE3D_factor_1024-kernel-run-data.csv,CUDA,Base_CUDA-block_256
Apps_EDGE3D,RAJA_CUDA,block_256,1442897, PASSED     ,0.0129501,3.64609,1606.07,build_lc_toss4-mvapich2-2.3.7-nvcc-12.9.1-90-gcc-10.3.1/RPBenchmark_H100_tier1/EDGE3D_factor_1024-kernel-run-data.csv,CUDA,RAJA_CUDA-block_256
Apps_EDGE3D,Base_Seq,default,166375, PASSED     ,0.280277,0.0213676,9.34894,build_lc_toss4-mvapich2-2.3.7-nvcc-12.9.1-90-gcc-10.3.1/RPBenchmark_H100_tier1/EDGE3D_factor_128-kernel-run-data.csv,Seq,Base_Seq-default
Apps_EDGE3D,Base_CUDA,block_256,166375, PASSED     ,0.00174224,3.43745,1503.98,build_lc_toss4-mvapich2-2.3.7-nvcc-12.9.1-90-gcc-10.3.1/RPBenchmark_H100_tier1/EDGE3D_factor_128-kernel-run-data.csv,CUDA,Base_CUDA-block_256
Apps_EDGE3D,RAJA_CUDA,block_256,166375, PASSED     ,0.00174605,3.42995,1500.7,build_lc_toss4-mvapich2-2.3.7-nvcc-12.9.1-90-gcc-10.3.1/RPBenchmark_H100_tier1/EDGE3D_factor_128-kernel-run-data.csv,CUDA,RAJA_CUDA-block_256
Apps_EDGE3D,Base_Seq,default,2146689, PASSED     ,3.26817,0.0212504,9.36815,build_lc_toss4-mvapich2-2.3.7-nvcc-12.9.1-90-gcc-10.3.1/RPBenchmark_H100_tier1/EDGE3D_factor_1500-kernel-run-data.csv,Seq,Base_Seq-default
Apps_EDGE3D,Base_CUDA,block_256,2146689, PASSED     ,0.0189157,3.67155,1618.58,build_lc_toss4-mvapich2-2.3.7-nvcc-12.9.1-90-gcc-10.3.1/RPBenchmark_H100_tier1/EDGE3D_factor_1500-kernel-run-data.csv,CUDA,Base_CUDA-block_256
Apps_EDGE3D,RAJA_CUDA,block_256,2146689, PASSED     ,0.0189716,3.66075,1613.82,build_lc_toss4-mvapich2-2.3.7-nvcc-12.9.1-90-gcc-10.3.1/RPBenchmark_H100_tier1/EDGE3D_factor_1500-kernel-run-data.csv,CUDA,RAJA_CUDA-block_256
Apps_EDGE3D,Base_Seq,default,17576, PASSED     ,0.0353438,0.0217854,9.39835,build_lc_toss4-mvapich2-2.3.7-nvcc-12.9.1-90-gcc-10.3.1/RPBenchmark_H100_tier1/EDGE3D_factor_16-kernel-run-data.csv,Seq,Base_Seq-default
Apps_EDGE3D,Base_CUDA,block_256,17576, PASSED     ,0.000291234,2.64385,1140.57,build_lc_toss4-mvapich2-2.3.7-nvcc-12.9.1-90-gcc-10.3.1/RPBenchmark_H100_tier1/EDGE3D_factor_16-kernel-run-data.csv,CUDA,Base_CUDA-block_256
Apps_EDGE3D,RAJA_CUDA,block_256,17576, PASSED     ,0.000290364,2.65177,1143.99,build_lc_toss4-mvapich2-2.3.7-nvcc-12.9.1-90-gcc-10.3.1/RPBenchmark_H100_tier1/EDGE3D_factor_16-kernel-run-data.csv,CUDA,RAJA_CUDA-block_256
Apps_EDGE3D,Base_Seq,default,343000, PASSED     ,0.556814,0.0213174,9.35308,build_lc_toss4-mvapich2-2.3.7-nvcc-12.9.1-90-gcc-10.3.1/RPBenchmark_H100_tier1/EDGE3D_factor_256-kernel-run-data.csv,Seq,Base_Seq-default
Apps_EDGE3D,Base_CUDA,block_256,343000, PASSED     ,0.00332675,3.568,1565.47,build_lc_toss4-mvapich2-2.3.7-nvcc-12.9.1-90-gcc-10.3.1/RPBenchmark_H100_tier1/EDGE3D_factor_256-kernel-run-data.csv,CUDA,Base_CUDA-block_256
Apps_EDGE3D,RAJA_CUDA,block_256,343000, PASSED     ,0.0033393,3.55459,1559.59,build_lc_toss4-mvapich2-2.3.7-nvcc-12.9.1-90-gcc-10.3.1/RPBenchmark_H100_tier1/EDGE3D_factor_256-kernel-run-data.csv,CUDA,RAJA_CUDA-block_256
Apps_EDGE3D,Base_Seq,default,4410944, PASSED     ,6.63446,0.0211402,9.33091,build_lc_toss4-mvapich2-2.3.7-nvcc-12.9.1-90-gcc-10.3.1/RPBenchmark_H100_tier1/EDGE3D_factor_3000-kernel-run-data.csv,Seq,Base_Seq-default
Apps_EDGE3D,Base_CUDA,block_256,4410944, PASSED     ,0.0381953,3.67202,1620.76,build_lc_toss4-mvapich2-2.3.7-nvcc-12.9.1-90-gcc-10.3.1/RPBenchmark_H100_tier1/EDGE3D_factor_3000-kernel-run-data.csv,CUDA,Base_CUDA-block_256
Apps_EDGE3D,RAJA_CUDA,block_256,4410944, PASSED     ,0.0383327,3.65886,1614.96,build_lc_toss4-mvapich2-2.3.7-nvcc-12.9.1-90-gcc-10.3.1/RPBenchmark_H100_tier1/EDGE3D_factor_3000-kernel-run-data.csv,CUDA,RAJA_CUDA-block_256
Apps_EDGE3D,Base_Seq,default,35937, PASSED     ,0.0676711,0.021533,9.34143,build_lc_toss4-mvapich2-2.3.7-nvcc-12.9.1-90-gcc-10.3.1/RPBenchmark_H100_tier1/EDGE3D_factor_32-kernel-run-data.csv,Seq,Base_Seq-default
Apps_EDGE3D,Base_CUDA,block_256,35937, PASSED     ,0.000532102,2.7385,1188.01,build_lc_toss4-mvapich2-2.3.7-nvcc-12.9.1-90-gcc-10.3.1/RPBenchmark_H100_tier1/EDGE3D_factor_32-kernel-run-data.csv,CUDA,Base_CUDA-block_256
Apps_EDGE3D,RAJA_CUDA,block_256,35937, PASSED     ,0.000531721,2.74046,1188.86,build_lc_toss4-mvapich2-2.3.7-nvcc-12.9.1-90-gcc-10.3.1/RPBenchmark_H100_tier1/EDGE3D_factor_32-kernel-run-data.csv,CUDA,RAJA_CUDA-block_256
Apps_EDGE3D,Base_Seq,default,3375, PASSED     ,0.0085813,0.0221669,9.38853,build_lc_toss4-mvapich2-2.3.7-nvcc-12.9.1-90-gcc-10.3.1/RPBenchmark_H100_tier1/EDGE3D_factor_4-kernel-run-data.csv,Seq,Base_Seq-default
Apps_EDGE3D,Base_CUDA,block_256,3375, PASSED     ,0.000237154,0.802097,339.719,build_lc_toss4-mvapich2-2.3.7-nvcc-12.9.1-90-gcc-10.3.1/RPBenchmark_H100_tier1/EDGE3D_factor_4-kernel-run-data.csv,CUDA,Base_CUDA-block_256
Apps_EDGE3D,RAJA_CUDA,block_256,3375, PASSED     ,0.00023731,0.801571,339.496,build_lc_toss4-mvapich2-2.3.7-nvcc-12.9.1-90-gcc-10.3.1/RPBenchmark_H100_tier1/EDGE3D_factor_4-kernel-run-data.csv,CUDA,RAJA_CUDA-block_256
Apps_EDGE3D,Base_Seq,default,704969, PASSED     ,1.10992,0.0213042,9.36795,build_lc_toss4-mvapich2-2.3.7-nvcc-12.9.1-90-gcc-10.3.1/RPBenchmark_H100_tier1/EDGE3D_factor_512-kernel-run-data.csv,Seq,Base_Seq-default
Apps_EDGE3D,Base_CUDA,block_256,704969, PASSED     ,0.00652701,3.6228,1593.03,build_lc_toss4-mvapich2-2.3.7-nvcc-12.9.1-90-gcc-10.3.1/RPBenchmark_H100_tier1/EDGE3D_factor_512-kernel-run-data.csv,CUDA,Base_CUDA-block_256
Apps_EDGE3D,RAJA_CUDA,block_256,704969, PASSED     ,0.00655342,3.60819,1586.61,build_lc_toss4-mvapich2-2.3.7-nvcc-12.9.1-90-gcc-10.3.1/RPBenchmark_H100_tier1/EDGE3D_factor_512-kernel-run-data.csv,CUDA,RAJA_CUDA-block_256
Apps_EDGE3D,Base_Seq,default,79507, PASSED     ,0.140297,0.021455,9.35348,build_lc_toss4-mvapich2-2.3.7-nvcc-12.9.1-90-gcc-10.3.1/RPBenchmark_H100_tier1/EDGE3D_factor_64-kernel-run-data.csv,Seq,Base_Seq-default
Apps_EDGE3D,Base_CUDA,block_256,79507, PASSED     ,0.000909437,3.30983,1442.95,build_lc_toss4-mvapich2-2.3.7-nvcc-12.9.1-90-gcc-10.3.1/RPBenchmark_H100_tier1/EDGE3D_factor_64-kernel-run-data.csv,CUDA,Base_CUDA-block_256
Apps_EDGE3D,RAJA_CUDA,block_256,79507, PASSED     ,0.000913869,3.29378,1435.95,build_lc_toss4-mvapich2-2.3.7-nvcc-12.9.1-90-gcc-10.3.1/RPBenchmark_H100_tier1/EDGE3D_factor_64-kernel-run-data.csv,CUDA,RAJA_CUDA-block_256
Apps_ENERGY,Base_Seq,default,417, PASSED     ,1.71913e-06,48.7956,13.341,build_lc_toss4-mvapich2-2.3.7-nvcc-12.9.1-90-gcc-10.3.1/RPBenchmark_H100_tier1/ENERGY_factor_1-kernel-run-data.csv,Seq,Base_Seq-default
Apps_ENERGY,Base_CUDA,block_256,417, PASSED     ,1.2912e-05,6.49675,1.77625,build_lc_toss4-mvapich2-2.3.7-nvcc-12.9.1-90-gcc-10.3.1/RPBenchmark_H100_tier1/ENERGY_factor_1-kernel-run-data.csv,CUDA,Base_CUDA-block_256
Apps_ENERGY,RAJA_CUDA,block_256,417, PASSED     ,1.29043e-05,6.50062,1.77731,build_lc_toss4-mvapich2-2.3.7-nvcc-12.9.1-90-gcc-10.3.1/RPBenchmark_H100_tier1/ENERGY_factor_1-kernel-run-data.csv,CUDA,RAJA_CUDA-block_256
Apps_ENERGY,Base_Seq,default,426667, PASSED     ,0.00279157,30.7464,8.40628,build_lc_toss4-mvapich2-2.3.7-nvcc-12.9.1-90-gcc-10.3.1/RPBenchmark_H100_tier1/ENERGY_factor_1024-kernel-run-data.csv,Seq,Base_Seq-default
Apps_ENERGY,Base_CUDA,block_256,426667, PASSED     ,2.7637e-05,3105.64,849.103,build_lc_toss4-mvapich2-2.3.7-nvcc-12.9.1-90-gcc-10.3.1/RPBenchmark_H100_tier1/ENERGY_factor_1024-kernel-run-data.csv,CUDA,Base_CUDA-block_256
Apps_ENERGY,RAJA_CUDA,block_256,426667, PASSED     ,2.77141e-05,3097.01,846.742,build_lc_toss4-mvapich2-2.3.7-nvcc-12.9.1-90-gcc-10.3.1/RPBenchmark_H100_tier1/ENERGY_factor_1024-kernel-run-data.csv,CUDA,RAJA_CUDA-block_256
Apps_ENERGY,Base_Seq,default,53334, PASSED     ,0.000289255,37.0917,10.1411,build_lc_toss4-mvapich2-2.3.7-nvcc-12.9.1-90-gcc-10.3.1/RPBenchmark_H100_tier1/ENERGY_factor_128-kernel-run-data.csv,Seq,Base_Seq-default
Apps_ENERGY,Base_CUDA,block_256,53334, PASSED     ,1.47558e-05,727.103,198.795,build_lc_toss4-mvapich2-2.3.7-nvcc-12.9.1-90-gcc-10.3.1/RPBenchmark_H100_tier1/ENERGY_factor_128-kernel-run-data.csv,CUDA,Base_CUDA-block_256
Apps_ENERGY,RAJA_CUDA,block_256,53334, PASSED     ,1.48072e-05,724.576,198.104,build_lc_toss4-mvapich2-2.3.7-nvcc-12.9.1-90-gcc-10.3.1/RPBenchmark_H100_tier1/ENERGY_factor_128-kernel-run-data.csv,CUDA,RAJA_CUDA-block_256
Apps_ENERGY,Base_Seq,default,625000, PASSED     ,0.00478401,26.281,7.18539,build_lc_toss4-mvapich2-2.3.7-nvcc-12.9.1-90-gcc-10.3.1/RPBenchmark_H100_tier1/ENERGY_factor_1500-kernel-run-data.csv,Seq,Base_Seq-default
Apps_ENERGY,Base_CUDA,block_256,625000, PASSED     ,4.27187e-05,2943.18,804.683,build_lc_toss4-mvapich2-2.3.7-nvcc-12.9.1-90-gcc-10.3.1/RPBenchmark_H100_tier1/ENERGY_factor_1500-kernel-run-data.csv,CUDA,Base_CUDA-block_256
Apps_ENERGY,RAJA_CUDA,block_256,625000, PASSED     ,4.28399e-05,2934.85,802.407,build_lc_toss4-mvapich2-2.3.7-nvcc-12.9.1-90-gcc-10.3.1/RPBenchmark_H100_tier1/ENERGY_factor_1500-kernel-run-data.csv,CUDA,RAJA_CUDA-block_256
Apps_ENERGY,Base_Seq,default,6667, PASSED     ,2.8493e-05,47.0702,12.8693,build_lc_toss4-mvapich2-2.3.7-nvcc-12.9.1-90-gcc-10.3.1/RPBenchmark_H100_tier1/ENERGY_factor_16-kernel-run-data.csv,Seq,Base_Seq-default
Apps_ENERGY,Base_CUDA,block_256,6667, PASSED     ,1.3375e-05,100.275,27.4158,build_lc_toss4-mvapich2-2.3.7-nvcc-12.9.1-90-gcc-10.3.1/RPBenchmark_H100_tier1/ENERGY_factor_16-kernel-run-data.csv,CUDA,Base_CUDA-block_256
Apps_ENERGY,RAJA_CUDA,block_256,6667, PASSED     ,1.3445e-05,99.7526,27.273,build_lc_toss4-mvapich2-2.3.7-nvcc-12.9.1-90-gcc-10.3.1/RPBenchmark_H100_tier1/ENERGY_factor_16-kernel-run-data.csv,CUDA,RAJA_CUDA-block_256
Apps_ENERGY,Base_Seq,default,106667, PASSED     ,0.000636015,33.7378,9.22412,build_lc_toss4-mvapich2-2.3.7-nvcc-12.9.1-90-gcc-10.3.1/RPBenchmark_H100_tier1/ENERGY_factor_256-kernel-run-data.csv,Seq,Base_Seq-default
Apps_ENERGY,Base_CUDA,block_256,106667, PASSED     ,1.6189e-05,1325.45,362.386,build_lc_toss4-mvapich2-2.3.7-nvcc-12.9.1-90-gcc-10.3.1/RPBenchmark_H100_tier1/ENERGY_factor_256-kernel-run-data.csv,CUDA,Base_CUDA-block_256
Apps_ENERGY,RAJA_CUDA,block_256,106667, PASSED     ,1.61792e-05,1326.25,362.606,build_lc_toss4-mvapich2-2.3.7-nvcc-12.9.1-90-gcc-10.3.1/RPBenchmark_H100_tier1/ENERGY_factor_256-kernel-run-data.csv,CUDA,RAJA_CUDA-block_256
Apps_ENERGY,Base_Seq,default,1250000, PASSED     ,0.0134145,18.7451,5.12504,build_lc_toss4-mvapich2-2.3.7-nvcc-12.9.1-90-gcc-10.3.1/RPBenchmark_H100_tier1/ENERGY_factor_3000-kernel-run-data.csv,Seq,Base_Seq-default
Apps_ENERGY,Base_CUDA,block_256,1250000, PASSED     ,9.514e-05,2643.02,722.619,build_lc_toss4-mvapich2-2.3.7-nvcc-12.9.1-90-gcc-10.3.1/RPBenchmark_H100_tier1/ENERGY_factor_3000-kernel-run-data.csv,CUDA,Base_CUDA-block_256
Apps_ENERGY,RAJA_CUDA,block_256,1250000, PASSED     ,9.50073e-05,2646.71,723.629,build_lc_toss4-mvapich2-2.3.7-nvcc-12.9.1-90-gcc-10.3.1/RPBenchmark_H100_tier1/ENERGY_factor_3000-kernel-run-data.csv,CUDA,RAJA_CUDA-block_256
Apps_ENERGY,Base_Seq,default,13334, PASSED     ,5.67665e-05,47.2522,12.9191,build_lc_toss4-mvapich2-2.3.7-nvcc-12.9.1-90-gcc-10.3.1/RPBenchmark_H100_tier1/ENERGY_factor_32-kernel-run-data.csv,Seq,Base_Seq-default
Apps_ENERGY,Base_CUDA,block_256,13334, PASSED     ,1.34163e-05,199.931,54.6624,build_lc_toss4-mvapich2-2.3.7-nvcc-12.9.1-90-gcc-10.3.1/RPBenchmark_H100_tier1/ENERGY_factor_32-kernel-run-data.csv,CUDA,Base_CUDA-block_256
Apps_ENERGY,RAJA_CUDA,block_256,13334, PASSED     ,1.34614e-05,199.262,54.4796,build_lc_toss4-mvapich2-2.3.7-nvcc-12.9.1-90-gcc-10.3.1/RPBenchmark_H100_tier1/ENERGY_factor_32-kernel-run-data.csv,CUDA,RAJA_CUDA-block_256
Apps_ENERGY,Base_Seq,default,1667, PASSED     ,7.12671e-06,47.0544,12.865,build_lc_toss4-mvapich2-2.3.7-nvcc-12.9.1-90-gcc-10.3.1/RPBenchmark_H100_tier1/ENERGY_factor_4-kernel-run-data.csv,Seq,Base_Seq-default
