Kernel,Variant,Tuning,Problem size,Checksum,Mean time per rep (sec.),Bandwidth (GiB per sec.),Mean gFlops (gigaFLOP per sec.),__source_file__,Backend,Variant_Tuning
Apps_EDGE3D,Base_HIP,block_256,17576, PASSED     ,7.84052e-05,9.82053,3725.24,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier1-CPX/EDGE3D_factor_16-kernel-run-data.csv,HIP,Base_HIP-block_256
Apps_EDGE3D,RAJA_HIP,block_256,17576, PASSED     ,7.69121e-05,10.0112,3797.56,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier1-CPX/EDGE3D_factor_16-kernel-run-data.csv,HIP,RAJA_HIP-block_256
Apps_EDGE3D,Base_HIP,block_256,343000, PASSED     ,0.0011363,10.4461,4030.02,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier1-CPX/EDGE3D_factor_256-kernel-run-data.csv,HIP,Base_HIP-block_256
Apps_EDGE3D,RAJA_HIP,block_256,343000, PASSED     ,0.00112511,10.5499,4070.1,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier1-CPX/EDGE3D_factor_256-kernel-run-data.csv,HIP,RAJA_HIP-block_256
Apps_EDGE3D,Base_HIP,block_256,35937, PASSED     ,0.000138762,10.5011,4005.71,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier1-CPX/EDGE3D_factor_32-kernel-run-data.csv,HIP,Base_HIP-block_256
Apps_EDGE3D,RAJA_HIP,block_256,35937, PASSED     ,0.00013553,10.7516,4101.23,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier1-CPX/EDGE3D_factor_32-kernel-run-data.csv,HIP,RAJA_HIP-block_256
Apps_EDGE3D,Base_HIP,block_256,3375, PASSED     ,2.6357e-05,7.21709,2687.75,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier1-CPX/EDGE3D_factor_4-kernel-run-data.csv,HIP,Base_HIP-block_256
Apps_EDGE3D,RAJA_HIP,block_256,3375, PASSED     ,2.47161e-05,7.69623,2866.19,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier1-CPX/EDGE3D_factor_4-kernel-run-data.csv,HIP,RAJA_HIP-block_256
Apps_EDGE3D,Base_HIP,block_256,704969, PASSED     ,0.00221035,10.6978,4136.29,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier1-CPX/EDGE3D_factor_512-kernel-run-data.csv,HIP,Base_HIP-block_256
Apps_EDGE3D,RAJA_HIP,block_256,704969, PASSED     ,0.00218587,10.8177,4182.62,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier1-CPX/EDGE3D_factor_512-kernel-run-data.csv,HIP,RAJA_HIP-block_256
Apps_EDGE3D,Base_HIP,block_256,79507, PASSED     ,0.000287061,10.4859,4019.61,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier1-CPX/EDGE3D_factor_64-kernel-run-data.csv,HIP,Base_HIP-block_256
Apps_EDGE3D,RAJA_HIP,block_256,79507, PASSED     ,0.000288825,10.4218,3995.05,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier1-CPX/EDGE3D_factor_64-kernel-run-data.csv,HIP,RAJA_HIP-block_256
Apps_ENERGY,Base_HIP,block_256,417, PASSED     ,1.4383e-05,5.83232,1.5946,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier1-CPX/ENERGY_factor_1-kernel-run-data.csv,HIP,Base_HIP-block_256
Apps_ENERGY,RAJA_HIP,block_256,417, PASSED     ,1.22375e-05,6.85484,1.87416,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier1-CPX/ENERGY_factor_1-kernel-run-data.csv,HIP,RAJA_HIP-block_256
Apps_ENERGY,Base_HIP,block_256,426667, PASSED     ,0.000142625,601.794,164.534,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier1-CPX/ENERGY_factor_1024-kernel-run-data.csv,HIP,Base_HIP-block_256
Apps_ENERGY,RAJA_HIP,block_256,426667, PASSED     ,0.000143759,597.046,163.236,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier1-CPX/ENERGY_factor_1024-kernel-run-data.csv,HIP,RAJA_HIP-block_256
Apps_ENERGY,Base_HIP,block_256,53334, PASSED     ,1.35911e-05,789.411,215.83,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier1-CPX/ENERGY_factor_128-kernel-run-data.csv,HIP,Base_HIP-block_256
Apps_ENERGY,RAJA_HIP,block_256,53334, PASSED     ,1.23543e-05,868.437,237.436,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier1-CPX/ENERGY_factor_128-kernel-run-data.csv,HIP,RAJA_HIP-block_256
Apps_ENERGY,Base_HIP,block_256,625000, PASSED     ,0.000207724,605.268,165.484,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier1-CPX/ENERGY_factor_1500-kernel-run-data.csv,HIP,Base_HIP-block_256
Apps_ENERGY,RAJA_HIP,block_256,625000, PASSED     ,0.000208281,603.648,165.041,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier1-CPX/ENERGY_factor_1500-kernel-run-data.csv,HIP,RAJA_HIP-block_256
Apps_ENERGY,Base_HIP,block_256,6667, PASSED     ,1.3956e-05,96.1002,26.2744,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier1-CPX/ENERGY_factor_16-kernel-run-data.csv,HIP,Base_HIP-block_256
