Kernel,Variant,Tuning,Problem size,Checksum,Mean time per rep (sec.),Bandwidth (GiB per sec.),Mean gFlops (gigaFLOP per sec.),__source_file__,Backend,Variant_Tuning,Smoothed Mean flops (gigaFLOP per sec.),Smoothed Bandwidth (GiB per sec.)
Apps_CONVECTION3DPA,RAJA_CUDA,block_64,2057940, PASSED     ,0.000105465,1470.0,2661.73,build_lc_toss4-mvapich2-2.3.7-nvcc-12.9.1-90-gcc-10.3.1/RPBenchmark_H100_tier2/CONVECTION3DPA_factor_3000-kernel-run-data.csv,CUDA,RAJA_CUDA-block_64,2514.33,1388.59
Apps_CONVECTION3DPA,Base_Seq,default,21951, PASSED     ,0.000170701,9.68897,17.5411,build_lc_toss4-mvapich2-2.3.7-nvcc-12.9.1-90-gcc-10.3.1/RPBenchmark_H100_tier2/CONVECTION3DPA_factor_32-kernel-run-data.csv,Seq,Base_Seq-default,17.3277,9.58193
Apps_CONVECTION3DPA,Base_CUDA,block_64,21951, PASSED     ,4.68898e-06,352.724,638.578,build_lc_toss4-mvapich2-2.3.7-nvcc-12.9.1-90-gcc-10.3.1/RPBenchmark_H100_tier2/CONVECTION3DPA_factor_32-kernel-run-data.csv,CUDA,Base_CUDA-block_64,638.578,352.724
Apps_CONVECTION3DPA,RAJA_CUDA,block_64,21951, PASSED     ,4.68604e-06,352.946,638.979,build_lc_toss4-mvapich2-2.3.7-nvcc-12.9.1-90-gcc-10.3.1/RPBenchmark_H100_tier2/CONVECTION3DPA_factor_32-kernel-run-data.csv,CUDA,RAJA_CUDA-block_64,638.979,352.946
Apps_CONVECTION3DPA,Base_Seq,default,2754, PASSED     ,2.16801e-05,9.58193,17.3277,build_lc_toss4-mvapich2-2.3.7-nvcc-12.9.1-90-gcc-10.3.1/RPBenchmark_H100_tier2/CONVECTION3DPA_factor_4-kernel-run-data.csv,Seq,Base_Seq-default,17.4344,9.635449999999999
Apps_CONVECTION3DPA,Base_CUDA,block_64,2754, PASSED     ,4.07304e-06,51.003,92.2323,build_lc_toss4-mvapich2-2.3.7-nvcc-12.9.1-90-gcc-10.3.1/RPBenchmark_H100_tier2/CONVECTION3DPA_factor_4-kernel-run-data.csv,CUDA,Base_CUDA-block_64,223.13165,123.2935
Apps_CONVECTION3DPA,RAJA_CUDA,block_64,2754, PASSED     ,4.12906e-06,50.311,90.981,build_lc_toss4-mvapich2-2.3.7-nvcc-12.9.1-90-gcc-10.3.1/RPBenchmark_H100_tier2/CONVECTION3DPA_factor_4-kernel-run-data.csv,CUDA,RAJA_CUDA-block_64,222.6775,123.042
Apps_CONVECTION3DPA,Base_Seq,default,351216, PASSED     ,0.00295484,8.95436,16.2136,build_lc_toss4-mvapich2-2.3.7-nvcc-12.9.1-90-gcc-10.3.1/RPBenchmark_H100_tier2/CONVECTION3DPA_factor_512-kernel-run-data.csv,Seq,Base_Seq-default,15.571,8.59976
Apps_CONVECTION3DPA,Base_CUDA,block_64,351216, PASSED     ,2.03592e-05,1299.59,2353.16,build_lc_toss4-mvapich2-2.3.7-nvcc-12.9.1-90-gcc-10.3.1/RPBenchmark_H100_tier2/CONVECTION3DPA_factor_512-kernel-run-data.csv,CUDA,Base_CUDA-block_64,2353.16,1299.59
Apps_CONVECTION3DPA,RAJA_CUDA,block_64,351216, PASSED     ,2.04458e-05,1294.09,2343.2,build_lc_toss4-mvapich2-2.3.7-nvcc-12.9.1-90-gcc-10.3.1/RPBenchmark_H100_tier2/CONVECTION3DPA_factor_512-kernel-run-data.csv,CUDA,RAJA_CUDA-block_64,2343.2,1294.09
Apps_CONVECTION3DPA,Base_Seq,default,43902, PASSED     ,0.000357982,9.23949,16.7287,build_lc_toss4-mvapich2-2.3.7-nvcc-12.9.1-90-gcc-10.3.1/RPBenchmark_H100_tier2/CONVECTION3DPA_factor_64-kernel-run-data.csv,Seq,Base_Seq-default,17.0316,9.40624
Apps_CONVECTION3DPA,Base_CUDA,block_64,43902, PASSED     ,5.69318e-06,580.97,1051.88,build_lc_toss4-mvapich2-2.3.7-nvcc-12.9.1-90-gcc-10.3.1/RPBenchmark_H100_tier2/CONVECTION3DPA_factor_64-kernel-run-data.csv,CUDA,Base_CUDA-block_64,1051.88,580.97
Apps_CONVECTION3DPA,RAJA_CUDA,block_64,43902, PASSED     ,5.61292e-06,589.277,1066.92,build_lc_toss4-mvapich2-2.3.7-nvcc-12.9.1-90-gcc-10.3.1/RPBenchmark_H100_tier2/CONVECTION3DPA_factor_64-kernel-run-data.csv,CUDA,RAJA_CUDA-block_64,1066.92,589.277
Apps_DEL_DOT_VEC_2D,Base_Seq,default,841, PASSED     ,4.37064e-06,9.00417,10.3907,build_lc_toss4-mvapich2-2.3.7-nvcc-12.9.1-90-gcc-10.3.1/RPBenchmark_H100_tier2/DEL_DOT_VEC_2D_factor_1-kernel-run-data.csv,Seq,Base_Seq-default,10.4793,8.87021
Apps_DEL_DOT_VEC_2D,Base_CUDA,block_256,841, PASSED     ,2.78384e-06,14.1366,16.3134,build_lc_toss4-mvapich2-2.3.7-nvcc-12.9.1-90-gcc-10.3.1/RPBenchmark_H100_tier2/DEL_DOT_VEC_2D_factor_1-kernel-run-data.csv,CUDA,Base_CUDA-block_256,74.0756,62.6523
Apps_DEL_DOT_VEC_2D,RAJA_CUDA,block_256,841, PASSED     ,2.79968e-06,14.0566,16.2211,build_lc_toss4-mvapich2-2.3.7-nvcc-12.9.1-90-gcc-10.3.1/RPBenchmark_H100_tier2/DEL_DOT_VEC_2D_factor_1-kernel-run-data.csv,CUDA,RAJA_CUDA-block_256,74.024,62.6087
Apps_DEL_DOT_VEC_2D,Base_Seq,default,1060900, PASSED     ,0.00639,7.43151,8.96536,build_lc_toss4-mvapich2-2.3.7-nvcc-12.9.1-90-gcc-10.3.1/RPBenchmark_H100_tier2/DEL_DOT_VEC_2D_factor_1024-kernel-run-data.csv,Seq,Base_Seq-default,8.96536,7.43151
Apps_DEL_DOT_VEC_2D,Base_CUDA,block_256,1060900, PASSED     ,2.16115e-05,2197.32,2650.84,build_lc_toss4-mvapich2-2.3.7-nvcc-12.9.1-90-gcc-10.3.1/RPBenchmark_H100_tier2/DEL_DOT_VEC_2D_factor_1024-kernel-run-data.csv,CUDA,Base_CUDA-block_256,2790.09,2312.22
Apps_DEL_DOT_VEC_2D,RAJA_CUDA,block_256,1060900, PASSED     ,2.16106e-05,2197.41,2650.95,build_lc_toss4-mvapich2-2.3.7-nvcc-12.9.1-90-gcc-10.3.1/RPBenchmark_H100_tier2/DEL_DOT_VEC_2D_factor_1024-kernel-run-data.csv,CUDA,RAJA_CUDA-block_256,2792.87,2314.53
Apps_DEL_DOT_VEC_2D,Base_Seq,default,131044, PASSED     ,0.000658839,8.92438,10.7407,build_lc_toss4-mvapich2-2.3.7-nvcc-12.9.1-90-gcc-10.3.1/RPBenchmark_H100_tier2/DEL_DOT_VEC_2D_factor_128-kernel-run-data.csv,Seq,Base_Seq-default,10.1873,8.46653
Apps_DEL_DOT_VEC_2D,Base_CUDA,block_256,131044, PASSED     ,4.05538e-06,1449.86,1744.94,build_lc_toss4-mvapich2-2.3.7-nvcc-12.9.1-90-gcc-10.3.1/RPBenchmark_H100_tier2/DEL_DOT_VEC_2D_factor_128-kernel-run-data.csv,CUDA,Base_CUDA-block_256,1744.94,1449.86
Apps_DEL_DOT_VEC_2D,RAJA_CUDA,block_256,131044, PASSED     ,4.03137e-06,1458.49,1755.33,build_lc_toss4-mvapich2-2.3.7-nvcc-12.9.1-90-gcc-10.3.1/RPBenchmark_H100_tier2/DEL_DOT_VEC_2D_factor_128-kernel-run-data.csv,CUDA,RAJA_CUDA-block_256,1755.33,1458.49
Apps_DEL_DOT_VEC_2D,Base_Seq,default,1555009, PASSED     ,0.00972127,7.15839,8.63781,build_lc_toss4-mvapich2-2.3.7-nvcc-12.9.1-90-gcc-10.3.1/RPBenchmark_H100_tier2/DEL_DOT_VEC_2D_factor_1500-kernel-run-data.csv,Seq,Base_Seq-default,8.801585,7.29495
Apps_DEL_DOT_VEC_2D,Base_CUDA,block_256,1555009, PASSED     ,3.0096e-05,2312.22,2790.09,build_lc_toss4-mvapich2-2.3.7-nvcc-12.9.1-90-gcc-10.3.1/RPBenchmark_H100_tier2/DEL_DOT_VEC_2D_factor_1500-kernel-run-data.csv,CUDA,Base_CUDA-block_256,2875.73,2382.81
Apps_DEL_DOT_VEC_2D,RAJA_CUDA,block_256,1555009, PASSED     ,3.0066e-05,2314.53,2792.87,build_lc_toss4-mvapich2-2.3.7-nvcc-12.9.1-90-gcc-10.3.1/RPBenchmark_H100_tier2/DEL_DOT_VEC_2D_factor_1500-kernel-run-data.csv,CUDA,RAJA_CUDA-block_256,2878.88,2385.42
Apps_DEL_DOT_VEC_2D,Base_Seq,default,15876, PASSED     ,8.18091e-05,8.7674,10.4793,build_lc_toss4-mvapich2-2.3.7-nvcc-12.9.1-90-gcc-10.3.1/RPBenchmark_H100_tier2/DEL_DOT_VEC_2D_factor_16-kernel-run-data.csv,Seq,Base_Seq-default,10.4793,8.77331
Apps_DEL_DOT_VEC_2D,Base_CUDA,block_256,15876, PASSED     ,2.84052e-06,252.507,301.812,build_lc_toss4-mvapich2-2.3.7-nvcc-12.9.1-90-gcc-10.3.1/RPBenchmark_H100_tier2/DEL_DOT_VEC_2D_factor_16-kernel-run-data.csv,CUDA,Base_CUDA-block_256,301.812,252.507
Apps_DEL_DOT_VEC_2D,RAJA_CUDA,block_256,15876, PASSED     ,2.81695e-06,254.62,304.338,build_lc_toss4-mvapich2-2.3.7-nvcc-12.9.1-90-gcc-10.3.1/RPBenchmark_H100_tier2/DEL_DOT_VEC_2D_factor_16-kernel-run-data.csv,CUDA,RAJA_CUDA-block_256,304.338,254.62
Apps_DEL_DOT_VEC_2D,Base_Seq,default,264196, PASSED     ,0.00140043,8.45538,10.1873,build_lc_toss4-mvapich2-2.3.7-nvcc-12.9.1-90-gcc-10.3.1/RPBenchmark_H100_tier2/DEL_DOT_VEC_2D_factor_256-kernel-run-data.csv,Seq,Base_Seq-default,10.1739,8.45538
Apps_DEL_DOT_VEC_2D,Base_CUDA,block_256,264196, PASSED     ,5.183e-06,2284.61,2752.57,build_lc_toss4-mvapich2-2.3.7-nvcc-12.9.1-90-gcc-10.3.1/RPBenchmark_H100_tier2/DEL_DOT_VEC_2D_factor_256-kernel-run-data.csv,CUDA,Base_CUDA-block_256,2650.84,2197.32
Apps_DEL_DOT_VEC_2D,RAJA_CUDA,block_256,264196, PASSED     ,5.18249e-06,2284.84,2752.84,build_lc_toss4-mvapich2-2.3.7-nvcc-12.9.1-90-gcc-10.3.1/RPBenchmark_H100_tier2/DEL_DOT_VEC_2D_factor_256-kernel-run-data.csv,CUDA,RAJA_CUDA-block_256,2650.95,2197.41
Apps_DEL_DOT_VEC_2D,Base_Seq,default,3115225, PASSED     ,0.0195063,7.14469,8.62398,build_lc_toss4-mvapich2-2.3.7-nvcc-12.9.1-90-gcc-10.3.1/RPBenchmark_H100_tier2/DEL_DOT_VEC_2D_factor_3000-kernel-run-data.csv,Seq,Base_Seq-default,8.63781,7.15839
Apps_DEL_DOT_VEC_2D,Base_CUDA,block_256,3115225, PASSED     ,5.68055e-05,2453.4,2961.37,build_lc_toss4-mvapich2-2.3.7-nvcc-12.9.1-90-gcc-10.3.1/RPBenchmark_H100_tier2/DEL_DOT_VEC_2D_factor_3000-kernel-run-data.csv,CUDA,Base_CUDA-block_256,2790.09,2312.22
Apps_DEL_DOT_VEC_2D,RAJA_CUDA,block_256,3115225, PASSED     ,5.67381e-05,2456.31,2964.89,build_lc_toss4-mvapich2-2.3.7-nvcc-12.9.1-90-gcc-10.3.1/RPBenchmark_H100_tier2/DEL_DOT_VEC_2D_factor_3000-kernel-run-data.csv,CUDA,RAJA_CUDA-block_256,2792.87,2314.53
Apps_DEL_DOT_VEC_2D,Base_Seq,default,32400, PASSED     ,0.000166317,8.77331,10.5197,build_lc_toss4-mvapich2-2.3.7-nvcc-12.9.1-90-gcc-10.3.1/RPBenchmark_H100_tier2/DEL_DOT_VEC_2D_factor_32-kernel-run-data.csv,Seq,Base_Seq-default,10.4875,8.77331
Apps_DEL_DOT_VEC_2D,Base_CUDA,block_256,32400, PASSED     ,2.99451e-06,487.276,584.269,build_lc_toss4-mvapich2-2.3.7-nvcc-12.9.1-90-gcc-10.3.1/RPBenchmark_H100_tier2/DEL_DOT_VEC_2D_factor_32-kernel-run-data.csv,CUDA,Base_CUDA-block_256,584.269,487.276
Apps_DEL_DOT_VEC_2D,RAJA_CUDA,block_256,32400, PASSED     ,3.01031e-06,484.718,581.203,build_lc_toss4-mvapich2-2.3.7-nvcc-12.9.1-90-gcc-10.3.1/RPBenchmark_H100_tier2/DEL_DOT_VEC_2D_factor_32-kernel-run-data.csv,CUDA,RAJA_CUDA-block_256,581.203,484.718
Apps_DEL_DOT_VEC_2D,Base_Seq,default,3844, PASSED     ,1.97927e-05,8.87021,10.4875,build_lc_toss4-mvapich2-2.3.7-nvcc-12.9.1-90-gcc-10.3.1/RPBenchmark_H100_tier2/DEL_DOT_VEC_2D_factor_4-kernel-run-data.csv,Seq,Base_Seq-default,10.4834,8.821760000000001
Apps_DEL_DOT_VEC_2D,Base_CUDA,block_256,3844, PASSED     ,2.80222e-06,62.6523,74.0756,build_lc_toss4-mvapich2-2.3.7-nvcc-12.9.1-90-gcc-10.3.1/RPBenchmark_H100_tier2/DEL_DOT_VEC_2D_factor_4-kernel-run-data.csv,CUDA,Base_CUDA-block_256,187.9438,157.57965000000002
Apps_DEL_DOT_VEC_2D,RAJA_CUDA,block_256,3844, PASSED     ,2.80417e-06,62.6087,74.024,build_lc_toss4-mvapich2-2.3.7-nvcc-12.9.1-90-gcc-10.3.1/RPBenchmark_H100_tier2/DEL_DOT_VEC_2D_factor_4-kernel-run-data.csv,CUDA,RAJA_CUDA-block_256,189.181,158.61435
Apps_DEL_DOT_VEC_2D,Base_Seq,default,528529, PASSED     ,0.00290632,8.14447,9.82016,build_lc_toss4-mvapich2-2.3.7-nvcc-12.9.1-90-gcc-10.3.1/RPBenchmark_H100_tier2/DEL_DOT_VEC_2D_factor_512-kernel-run-data.csv,Seq,Base_Seq-default,9.82016,8.14447
Apps_DEL_DOT_VEC_2D,Base_CUDA,block_256,528529, PASSED     ,8.60536e-06,2750.66,3316.6,build_lc_toss4-mvapich2-2.3.7-nvcc-12.9.1-90-gcc-10.3.1/RPBenchmark_H100_tier2/DEL_DOT_VEC_2D_factor_512-kernel-run-data.csv,CUDA,Base_CUDA-block_256,2752.57,2284.61
Apps_DEL_DOT_VEC_2D,RAJA_CUDA,block_256,528529, PASSED     ,8.56361e-06,2764.07,3332.77,build_lc_toss4-mvapich2-2.3.7-nvcc-12.9.1-90-gcc-10.3.1/RPBenchmark_H100_tier2/DEL_DOT_VEC_2D_factor_512-kernel-run-data.csv,CUDA,RAJA_CUDA-block_256,2752.84,2284.84
Apps_DEL_DOT_VEC_2D,Base_Seq,default,65025, PASSED     ,0.000345132,8.46653,10.1739,build_lc_toss4-mvapich2-2.3.7-nvcc-12.9.1-90-gcc-10.3.1/RPBenchmark_H100_tier2/DEL_DOT_VEC_2D_factor_64-kernel-run-data.csv,Seq,Base_Seq-default,10.4793,8.7674
Apps_DEL_DOT_VEC_2D,Base_CUDA,block_256,65025, PASSED     ,3.35478e-06,871.018,1046.67,build_lc_toss4-mvapich2-2.3.7-nvcc-12.9.1-90-gcc-10.3.1/RPBenchmark_H100_tier2/DEL_DOT_VEC_2D_factor_64-kernel-run-data.csv,CUDA,Base_CUDA-block_256,1046.67,871.018
Apps_DEL_DOT_VEC_2D,RAJA_CUDA,block_256,65025, PASSED     ,3.31757e-06,880.787,1058.41,build_lc_toss4-mvapich2-2.3.7-nvcc-12.9.1-90-gcc-10.3.1/RPBenchmark_H100_tier2/DEL_DOT_VEC_2D_factor_64-kernel-run-data.csv,CUDA,RAJA_CUDA-block_256,1058.41,880.787
Comm_HALO_PACKING_FUSED,Base_Seq,direct,1860867, PASSED     ,0.000726923,14.1839,0.0,build_lc_toss4-mvapich2-2.3.7-nvcc-12.9.1-90-gcc-10.3.1/RPBenchmark_H100_tier2/HALO_PACKING_FUSED_factor_1024-kernel-run-data.csv,Seq,Base_Seq-direct,0.0,14.1839
Comm_HALO_PACKING_FUSED,Base_CUDA,direct_1024,1860867, PASSED     ,0.000140216,73.5342,0.0,build_lc_toss4-mvapich2-2.3.7-nvcc-12.9.1-90-gcc-10.3.1/RPBenchmark_H100_tier2/HALO_PACKING_FUSED_factor_1024-kernel-run-data.csv,CUDA,Base_CUDA-direct_1024,0.0,78.1177
Comm_HALO_PACKING_FUSED,RAJA_CUDA,direct_1024,1860867, PASSED     ,0.000136501,75.5354,0.0,build_lc_toss4-mvapich2-2.3.7-nvcc-12.9.1-90-gcc-10.3.1/RPBenchmark_H100_tier2/HALO_PACKING_FUSED_factor_1024-kernel-run-data.csv,CUDA,RAJA_CUDA-direct_1024,0.0,75.5354
Comm_HALO_PACKING_FUSED,RAJA_CUDA,funcptr_1024,1860867, PASSED     ,0.000141866,72.6788,0.0,build_lc_toss4-mvapich2-2.3.7-nvcc-12.9.1-90-gcc-10.3.1/RPBenchmark_H100_tier2/HALO_PACKING_FUSED_factor_1024-kernel-run-data.csv,CUDA,RAJA_CUDA-funcptr_1024,0.0,72.6788
Comm_HALO_PACKING_FUSED,RAJA_CUDA,virtfunc_1024,1860867, PASSED     ,0.000142139,72.5391,0.0,build_lc_toss4-mvapich2-2.3.7-nvcc-12.9.1-90-gcc-10.3.1/RPBenchmark_H100_tier2/HALO_PACKING_FUSED_factor_1024-kernel-run-data.csv,CUDA,RAJA_CUDA-virtfunc_1024,0.0,72.5391
Comm_HALO_PACKING_FUSED,Base_Seq,direct,205379, PASSED     ,9.36717e-05,25.7731,0.0,build_lc_toss4-mvapich2-2.3.7-nvcc-12.9.1-90-gcc-10.3.1/RPBenchmark_H100_tier2/HALO_PACKING_FUSED_factor_128-kernel-run-data.csv,Seq,Base_Seq-direct,0.0,25.7731
Comm_HALO_PACKING_FUSED,Base_CUDA,direct_1024,205379, PASSED     ,4.68721e-05,51.5063,0.0,build_lc_toss4-mvapich2-2.3.7-nvcc-12.9.1-90-gcc-10.3.1/RPBenchmark_H100_tier2/HALO_PACKING_FUSED_factor_128-kernel-run-data.csv,CUDA,Base_CUDA-direct_1024,0.0,51.5063
Comm_HALO_PACKING_FUSED,RAJA_CUDA,direct_1024,205379, PASSED     ,5.99539e-05,40.2678,0.0,build_lc_toss4-mvapich2-2.3.7-nvcc-12.9.1-90-gcc-10.3.1/RPBenchmark_H100_tier2/HALO_PACKING_FUSED_factor_128-kernel-run-data.csv,CUDA,RAJA_CUDA-direct_1024,0.0,40.2678
Comm_HALO_PACKING_FUSED,RAJA_CUDA,funcptr_1024,205379, PASSED     ,5.51753e-05,43.7553,0.0,build_lc_toss4-mvapich2-2.3.7-nvcc-12.9.1-90-gcc-10.3.1/RPBenchmark_H100_tier2/HALO_PACKING_FUSED_factor_128-kernel-run-data.csv,CUDA,RAJA_CUDA-funcptr_1024,0.0,43.7553
Comm_HALO_PACKING_FUSED,RAJA_CUDA,virtfunc_1024,205379, PASSED     ,5.54841e-05,43.5118,0.0,build_lc_toss4-mvapich2-2.3.7-nvcc-12.9.1-90-gcc-10.3.1/RPBenchmark_H100_tier2/HALO_PACKING_FUSED_factor_128-kernel-run-data.csv,CUDA,RAJA_CUDA-virtfunc_1024,0.0,43.5118
Comm_HALO_PACKING_FUSED,Base_Seq,direct,2744000, PASSED     ,0.000990967,13.453,0.0,build_lc_toss4-mvapich2-2.3.7-nvcc-12.9.1-90-gcc-10.3.1/RPBenchmark_H100_tier2/HALO_PACKING_FUSED_factor_1500-kernel-run-data.csv,Seq,Base_Seq-direct,0.0,13.453
Comm_HALO_PACKING_FUSED,Base_CUDA,direct_1024,2744000, PASSED     ,0.000150907,88.3422,0.0,build_lc_toss4-mvapich2-2.3.7-nvcc-12.9.1-90-gcc-10.3.1/RPBenchmark_H100_tier2/HALO_PACKING_FUSED_factor_1500-kernel-run-data.csv,CUDA,Base_CUDA-direct_1024,0.0,83.5172
Comm_HALO_PACKING_FUSED,RAJA_CUDA,direct_1024,2744000, PASSED     ,0.000153234,87.001,0.0,build_lc_toss4-mvapich2-2.3.7-nvcc-12.9.1-90-gcc-10.3.1/RPBenchmark_H100_tier2/HALO_PACKING_FUSED_factor_1500-kernel-run-data.csv,CUDA,RAJA_CUDA-direct_1024,0.0,83.7469
Comm_HALO_PACKING_FUSED,RAJA_CUDA,funcptr_1024,2744000, PASSED     ,0.000161472,82.5619,0.0,build_lc_toss4-mvapich2-2.3.7-nvcc-12.9.1-90-gcc-10.3.1/RPBenchmark_H100_tier2/HALO_PACKING_FUSED_factor_1500-kernel-run-data.csv,CUDA,RAJA_CUDA-funcptr_1024,0.0,79.0234
