Problem size,Base_HIP-block_64,Base_Seq-default,RAJA_HIP-block_64
2744,156.211,4.26245,151.303
10648,338.07,4.290335000000001,338.2415
39304,519.929,4.31311,525.18
74088,558.895,4.31822,558.391
140608,711.076,4.32856,706.757
287496,845.661,4.33569,838.699
551368,855.931,4.33569,855.681
1124864,902.675,4.34181,903.073
2197000,923.259,4.34214,905.491
3241792,923.259,4.34214,922.552
4410944,930.082,4.34181,929.002
6434856,930.707,4.336895,929.2104999999999
8741816,930.082,4.33198,929.419
