Problem size,Base_HIP-block_256,Base_Seq-default,RAJA_HIP-block_256
1331,310.767,16.0597,303.199
8000,607.3785,16.1015,711.6445
35937,903.99,16.1433,1120.09
79507,1582.67,16.1981,1811.0
166375,2429.59,16.1981,2510.42
343000,2814.67,16.1981,2794.85
704969,2959.36,15.9752,2943.81
1442897,2959.36,15.5485,2943.81
2985984,2959.36,15.2428,2943.81
4410944,2985.54,14.9584,2949.74
6028568,2959.36,14.9582,2943.81
8869743,2957.14,14.9575,2929.01
12008989,2985.54,14.9584,2949.74
