Problem size,Base_HIP-block_64,Base_Seq-default,RAJA_HIP-block_64
1331,281.662,10.3068,275.031
4913,567.1229999999999,10.1734,558.643
19683,852.584,10.1523,842.255
35937,1272.33,10.1074,1252.2
68921,1778.38,10.04,1772.01
132651,2307.89,10.04,2315.66
250047,2460.23,9.9999,2467.91
531441,2460.23,9.25416,2467.91
1030301,2460.23,9.23179,2467.91
1442897,2392.52,9.23179,2445.07
2048383,2367.11,9.25416,2372.38
2924207,2304.61,9.25807,2292.3450000000003
3869893,2242.11,9.26198,2212.31
