Problem size,Base_HIP-block_64,Base_Seq-default,RAJA_HIP-block_64
31104,68.6976,0.592812,75.465
73728,85.0008,0.567338,92.9765
144000,101.304,0.541864,110.488
248832,139.974,0.521471,147.78
395136,172.13,0.453919,181.701
839808,191.136,0.448329,194.421
1152000,205.115,0.438205,220.524
1533312,206.848,0.432411,220.524
2530944,206.848,0.432411,209.161
3161088,199.795,0.432411,207.751
3888000,203.32150000000001,0.43183499999999997,208.45600000000002
4718592,199.795,0.431259,207.751
