Problem size,Base_HIP-block_256,Base_Seq-default,RAJA_HIP-block_256
1331,1151.55,8.36483,1566.85
8000,4989.71,8.36188,6813.73
35937,18127.5,8.3699,23678.3
79507,21801.6,8.38141,26113.1
166375,24884.0,8.37836,25705.7
343000,27771.5,8.3848,28947.6
704969,26898.6,8.37346,27834.6
1442897,27886.6,8.37162,27864.9
2985984,28106.0,8.3743,28206.4
4410944,28217.0,8.38338,28655.4
6028568,28558.1,8.38302,28757.0
8869743,28733.0,8.37918,28945.3
12008989,28615.0,8.38257,28938.0
