Kernel,Variant,Tuning,Problem size,Checksum,Mean time per rep (sec.),Bandwidth (GiB per sec.),Mean gFlops (gigaFLOP per sec.),__source_file__,Backend,Variant_Tuning,Smoothed Mean flops (gigaFLOP per sec.),Smoothed Bandwidth (GiB per sec.)
Apps_DIFFUSION3DPA,RAJA_HIP,block_64,197262, PASSED     ,1.32539e-05,1909.78,2865.87,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier1-SPX/DIFFUSION3DPA_factor_256-kernel-run-data.csv,HIP,RAJA_HIP-block_64,2865.87,1909.78
Apps_DIFFUSION3DPA,Base_Seq,default,2311659, PASSED     ,0.0951131,3.11862,4.67993,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier1-SPX/DIFFUSION3DPA_factor_3000-kernel-run-data.csv,Seq,Base_Seq-default,4.5915300000000006,3.0597149999999997
Apps_DIFFUSION3DPA,Base_HIP,block_64,2311659, PASSED     ,0.00014653,2024.31,3037.75,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier1-SPX/DIFFUSION3DPA_factor_3000-kernel-run-data.csv,HIP,Base_HIP-block_64,3197.665,2130.87
Apps_DIFFUSION3DPA,RAJA_HIP,block_64,2311659, PASSED     ,0.000139678,2123.62,3186.78,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier1-SPX/DIFFUSION3DPA_factor_3000-kernel-run-data.csv,HIP,RAJA_HIP-block_64,3337.8050000000003,2224.26
Apps_DIFFUSION3DPA,Base_Seq,default,24678, PASSED     ,0.000509739,6.21249,9.32219,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier1-SPX/DIFFUSION3DPA_factor_32-kernel-run-data.csv,Seq,Base_Seq-default,9.32219,6.21249
Apps_DIFFUSION3DPA,Base_HIP,block_64,24678, PASSED     ,4.56042e-06,694.399,1041.98,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier1-SPX/DIFFUSION3DPA_factor_32-kernel-run-data.csv,HIP,Base_HIP-block_64,1041.98,694.399
Apps_DIFFUSION3DPA,RAJA_HIP,block_64,24678, PASSED     ,4.40162e-06,719.451,1079.58,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier1-SPX/DIFFUSION3DPA_factor_32-kernel-run-data.csv,HIP,RAJA_HIP-block_64,1079.58,719.451
Apps_DIFFUSION3DPA,Base_Seq,default,3105, PASSED     ,5.99091e-05,6.65339,9.97987,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier1-SPX/DIFFUSION3DPA_factor_4-kernel-run-data.csv,Seq,Base_Seq-default,9.600495,6.40363
Apps_DIFFUSION3DPA,Base_HIP,block_64,3105, PASSED     ,4.02422e-06,99.0499,148.572,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier1-SPX/DIFFUSION3DPA_factor_4-kernel-run-data.csv,HIP,Base_HIP-block_64,366.7875,244.46495
Apps_DIFFUSION3DPA,RAJA_HIP,block_64,3105, PASSED     ,3.85542e-06,103.387,155.076,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier1-SPX/DIFFUSION3DPA_factor_4-kernel-run-data.csv,HIP,RAJA_HIP-block_64,374.767,249.784
Apps_DIFFUSION3DPA,Base_Seq,default,3082212, PASSED     ,0.127561,3.10045,4.65266,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier1-SPX/DIFFUSION3DPA_factor_4000-kernel-run-data.csv,Seq,Base_Seq-default,4.65266,3.10045
Apps_DIFFUSION3DPA,Base_HIP,block_64,3082212, PASSED     ,0.000204995,1929.3,2895.18,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier1-SPX/DIFFUSION3DPA_factor_4000-kernel-run-data.csv,HIP,Base_HIP-block_64,3037.75,2024.31
Apps_DIFFUSION3DPA,RAJA_HIP,block_64,3082212, PASSED     ,0.000196137,2016.42,3025.93,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier1-SPX/DIFFUSION3DPA_factor_4000-kernel-run-data.csv,HIP,RAJA_HIP-block_64,3186.78,2123.62
Apps_DIFFUSION3DPA,Base_Seq,default,394524, PASSED     ,0.0298307,1.69703,2.54663,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier1-SPX/DIFFUSION3DPA_factor_512-kernel-run-data.csv,Seq,Base_Seq-default,4.39209,2.92682
Apps_DIFFUSION3DPA,Base_HIP,block_64,394524, PASSED     ,2.28123e-05,2219.14,3330.12,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier1-SPX/DIFFUSION3DPA_factor_512-kernel-run-data.csv,HIP,Base_HIP-block_64,3330.12,2219.14
Apps_DIFFUSION3DPA,RAJA_HIP,block_64,394524, PASSED     ,2.22693e-05,2273.25,3411.32,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier1-SPX/DIFFUSION3DPA_factor_512-kernel-run-data.csv,HIP,RAJA_HIP-block_64,3411.32,2273.25
Apps_DIFFUSION3DPA,Base_Seq,default,49329, PASSED     ,0.00101652,6.227,9.34422,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier1-SPX/DIFFUSION3DPA_factor_64-kernel-run-data.csv,Seq,Base_Seq-default,9.2631,6.17346
Apps_DIFFUSION3DPA,Base_HIP,block_64,49329, PASSED     ,6.11384e-06,1035.33,1553.62,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier1-SPX/DIFFUSION3DPA_factor_64-kernel-run-data.csv,HIP,Base_HIP-block_64,1553.62,1035.33
Apps_DIFFUSION3DPA,RAJA_HIP,block_64,49329, PASSED     ,6.09682e-06,1038.22,1557.96,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier1-SPX/DIFFUSION3DPA_factor_64-kernel-run-data.csv,HIP,RAJA_HIP-block_64,1557.96,1038.22
Apps_EDGE3D,Base_Seq,default,1331, PASSED     ,0.0045701,0.0200444,8.36483,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier1-SPX/EDGE3D_factor_1-kernel-run-data.csv,Seq,Base_Seq-default,8.36483,0.0195325
Apps_EDGE3D,Base_HIP,block_256,1331, PASSED     ,3.31972e-05,2.75942,1151.55,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier1-SPX/EDGE3D_factor_1-kernel-run-data.csv,HIP,Base_HIP-block_256,4989.71,11.6555
Apps_EDGE3D,RAJA_HIP,block_256,1331, PASSED     ,2.43981e-05,3.75459,1566.85,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier1-SPX/EDGE3D_factor_1-kernel-run-data.csv,HIP,RAJA_HIP-block_256,6813.73,15.9162
Apps_EDGE3D,Base_Seq,default,2985984, PASSED     ,5.0457,0.0189848,8.3743,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier1-SPX/EDGE3D_factor_1024-kernel-run-data.csv,Seq,Base_Seq-default,8.3743,0.0189935
Apps_EDGE3D,Base_HIP,block_256,2985984, PASSED     ,0.00150339,63.717,28106.0,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier1-SPX/EDGE3D_factor_1024-kernel-run-data.csv,HIP,Base_HIP-block_256,28106.0,63.717
Apps_EDGE3D,RAJA_HIP,block_256,2985984, PASSED     ,0.00149804,63.9446,28206.4,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier1-SPX/EDGE3D_factor_1024-kernel-run-data.csv,HIP,RAJA_HIP-block_256,28206.4,63.9446
Apps_EDGE3D,Base_Seq,default,343000, PASSED     ,0.621116,0.0191105,8.3848,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier1-SPX/EDGE3D_factor_128-kernel-run-data.csv,Seq,Base_Seq-default,8.37836,0.0191105
Apps_EDGE3D,Base_HIP,block_256,343000, PASSED     ,0.000187528,63.2963,27771.5,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier1-SPX/EDGE3D_factor_128-kernel-run-data.csv,HIP,Base_HIP-block_256,26898.6,61.1716
Apps_EDGE3D,RAJA_HIP,block_256,343000, PASSED     ,0.000179909,65.9768,28947.6,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier1-SPX/EDGE3D_factor_128-kernel-run-data.csv,HIP,RAJA_HIP-block_256,27834.6,63.2589
Apps_EDGE3D,Base_Seq,default,4410944, PASSED     ,7.38432,0.0189935,8.38338,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier1-SPX/EDGE3D_factor_1500-kernel-run-data.csv,Seq,Base_Seq-default,8.37918,0.0189848
Apps_EDGE3D,Base_HIP,block_256,4410944, PASSED     ,0.00219391,63.9287,28217.0,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier1-SPX/EDGE3D_factor_1500-kernel-run-data.csv,HIP,Base_HIP-block_256,28217.0,63.9287
Apps_EDGE3D,RAJA_HIP,block_256,4410944, PASSED     ,0.00216035,64.9219,28655.4,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier1-SPX/EDGE3D_factor_1500-kernel-run-data.csv,HIP,RAJA_HIP-block_256,28655.4,64.9219
Apps_EDGE3D,Base_Seq,default,35937, PASSED     ,0.0755259,0.0192935,8.3699,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier1-SPX/EDGE3D_factor_16-kernel-run-data.csv,Seq,Base_Seq-default,8.3699,0.0192935
Apps_EDGE3D,Base_HIP,block_256,35937, PASSED     ,3.48721e-05,41.7859,18127.5,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier1-SPX/EDGE3D_factor_16-kernel-run-data.csv,HIP,Base_HIP-block_256,18127.5,41.7859
Apps_EDGE3D,RAJA_HIP,block_256,35937, PASSED     ,2.66972e-05,54.5811,23678.3,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier1-SPX/EDGE3D_factor_16-kernel-run-data.csv,HIP,RAJA_HIP-block_256,23678.3,54.5811
Apps_EDGE3D,Base_Seq,default,6028568, PASSED     ,10.0335,0.0189842,8.38302,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier1-SPX/EDGE3D_factor_2048-kernel-run-data.csv,Seq,Base_Seq-default,8.38257,0.0189842
Apps_EDGE3D,Base_HIP,block_256,6028568, PASSED     ,0.00294526,64.6727,28558.1,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier1-SPX/EDGE3D_factor_2048-kernel-run-data.csv,HIP,Base_HIP-block_256,28558.1,64.6727
Apps_EDGE3D,RAJA_HIP,block_256,6028568, PASSED     ,0.00292489,65.1231,28757.0,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier1-SPX/EDGE3D_factor_2048-kernel-run-data.csv,HIP,RAJA_HIP-block_256,28757.0,65.1231
Apps_EDGE3D,Base_Seq,default,704969, PASSED     ,1.24175,0.0190425,8.37346,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier1-SPX/EDGE3D_factor_256-kernel-run-data.csv,Seq,Base_Seq-default,8.3743,0.0190425
Apps_EDGE3D,Base_HIP,block_256,704969, PASSED     ,0.000386552,61.1716,26898.6,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier1-SPX/EDGE3D_factor_256-kernel-run-data.csv,HIP,Base_HIP-block_256,27771.5,63.2963
Apps_EDGE3D,RAJA_HIP,block_256,704969, PASSED     ,0.000373554,63.3001,27834.6,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier1-SPX/EDGE3D_factor_256-kernel-run-data.csv,HIP,RAJA_HIP-block_256,27864.9,63.3001
Apps_EDGE3D,Base_Seq,default,8869743, PASSED     ,14.6732,0.0189662,8.37918,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier1-SPX/EDGE3D_factor_3000-kernel-run-data.csv,Seq,Base_Seq-default,8.382795,0.0189758
Apps_EDGE3D,Base_HIP,block_256,8869743, PASSED     ,0.00427903,65.0368,28733.0,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier1-SPX/EDGE3D_factor_3000-kernel-run-data.csv,HIP,Base_HIP-block_256,28586.55,64.71015
Apps_EDGE3D,RAJA_HIP,block_256,8869743, PASSED     ,0.00424764,65.5175,28945.3,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier1-SPX/EDGE3D_factor_3000-kernel-run-data.csv,HIP,RAJA_HIP-block_256,28847.5,65.3008
Apps_EDGE3D,Base_Seq,default,79507, PASSED     ,0.156569,0.0192253,8.38141,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier1-SPX/EDGE3D_factor_32-kernel-run-data.csv,Seq,Base_Seq-default,8.37836,0.0192253
Apps_EDGE3D,Base_HIP,block_256,79507, PASSED     ,6.01914e-05,50.0086,21801.6,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier1-SPX/EDGE3D_factor_32-kernel-run-data.csv,HIP,Base_HIP-block_256,21801.6,50.0086
Apps_EDGE3D,RAJA_HIP,block_256,79507, PASSED     ,5.02532e-05,59.8984,26113.1,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier1-SPX/EDGE3D_factor_32-kernel-run-data.csv,HIP,RAJA_HIP-block_256,25705.7,58.752
Apps_EDGE3D,Base_Seq,default,8000, PASSED     ,0.0199461,0.0195325,8.36188,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier1-SPX/EDGE3D_factor_4-kernel-run-data.csv,Seq,Base_Seq-default,8.367365,0.019413
Apps_EDGE3D,Base_HIP,block_256,8000, PASSED     ,3.34262e-05,11.6555,4989.71,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier1-SPX/EDGE3D_factor_4-kernel-run-data.csv,HIP,Base_HIP-block_256,11558.605,26.7207
Apps_EDGE3D,RAJA_HIP,block_256,8000, PASSED     ,2.44781e-05,15.9162,6813.73,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier1-SPX/EDGE3D_factor_4-kernel-run-data.csv,HIP,RAJA_HIP-block_256,15246.015,35.24865
Apps_EDGE3D,Base_Seq,default,12008989, PASSED     ,19.7681,0.0189674,8.38257,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier1-SPX/EDGE3D_factor_4000-kernel-run-data.csv,Seq,Base_Seq-default,8.38257,0.0189674
Apps_EDGE3D,Base_HIP,block_256,12008989, PASSED     ,0.00579093,64.7476,28615.0,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier1-SPX/EDGE3D_factor_4000-kernel-run-data.csv,HIP,Base_HIP-block_256,28615.0,64.7476
Apps_EDGE3D,RAJA_HIP,block_256,12008989, PASSED     ,0.00572628,65.4785,28938.0,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier1-SPX/EDGE3D_factor_4000-kernel-run-data.csv,HIP,RAJA_HIP-block_256,28938.0,65.4785
Apps_EDGE3D,Base_Seq,default,1442897, PASSED     ,2.48444,0.0190052,8.37162,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier1-SPX/EDGE3D_factor_512-kernel-run-data.csv,Seq,Base_Seq-default,8.3743,0.0190052
Apps_EDGE3D,Base_HIP,block_256,1442897, PASSED     ,0.000745835,63.3082,27886.6,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier1-SPX/EDGE3D_factor_512-kernel-run-data.csv,HIP,Base_HIP-block_256,27886.6,63.3082
Apps_EDGE3D,RAJA_HIP,block_256,1442897, PASSED     ,0.000746416,63.2589,27864.9,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier1-SPX/EDGE3D_factor_512-kernel-run-data.csv,HIP,RAJA_HIP-block_256,28206.4,63.9446
Apps_EDGE3D,Base_Seq,default,166375, PASSED     ,0.312746,0.0191493,8.37836,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier1-SPX/EDGE3D_factor_64-kernel-run-data.csv,Seq,Base_Seq-default,8.37836,0.0191493
Apps_EDGE3D,Base_HIP,block_256,166375, PASSED     ,0.000105301,56.8739,24884.0,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier1-SPX/EDGE3D_factor_64-kernel-run-data.csv,HIP,Base_HIP-block_256,24884.0,56.8739
Apps_EDGE3D,RAJA_HIP,block_256,166375, PASSED     ,0.000101935,58.752,25705.7,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier1-SPX/EDGE3D_factor_64-kernel-run-data.csv,HIP,RAJA_HIP-block_256,26113.1,59.8984
Apps_ENERGY,Base_Seq,default,834, PASSED     ,4.14395e-06,40.4861,11.0692,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier1-SPX/ENERGY_factor_1-kernel-run-data.csv,Seq,Base_Seq-default,11.0692,40.4861
Apps_ENERGY,Base_HIP,block_256,834, PASSED     ,1.15341e-05,14.5457,3.97689,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier1-SPX/ENERGY_factor_1-kernel-run-data.csv,HIP,Base_HIP-block_256,15.6587,57.2725
Apps_ENERGY,RAJA_HIP,block_256,834, PASSED     ,1.19728e-05,14.0127,3.83117,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier1-SPX/ENERGY_factor_1-kernel-run-data.csv,HIP,RAJA_HIP-block_256,14.9557,54.7015
Apps_ENERGY,Base_Seq,default,853334, PASSED     ,0.00643223,26.6877,7.29659,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier1-SPX/ENERGY_factor_1024-kernel-run-data.csv,Seq,Base_Seq-default,7.29659,26.6877
Apps_ENERGY,Base_HIP,block_256,853334, PASSED     ,6.0447e-05,2839.87,776.438,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier1-SPX/ENERGY_factor_1024-kernel-run-data.csv,HIP,Base_HIP-block_256,776.438,2839.87
Apps_ENERGY,RAJA_HIP,block_256,853334, PASSED     ,6.00405e-05,2859.1,781.695,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier1-SPX/ENERGY_factor_1024-kernel-run-data.csv,HIP,RAJA_HIP-block_256,781.695,2859.1
Apps_ENERGY,Base_Seq,default,106667, PASSED     ,0.000533405,40.2279,10.9986,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier1-SPX/ENERGY_factor_128-kernel-run-data.csv,Seq,Base_Seq-default,10.766,39.3772
