Problem size,Base_HIP-block_256,Base_Seq-default,RAJA_HIP-block_256
834,3.97689,11.0692,3.83117
3334,15.6587,11.3416,14.9557
13334,57.045,10.4485,61.1554
26667,113.134,10.5514,120.248
53334,234.803,10.766,234.885
106667,417.176,10.9986,417.816
213334,606.428,10.9041,619.841
426667,743.356,9.41277,750.174
853334,776.438,7.29659,781.695
1250000,833.718,7.22338,833.018
1706667,873.173,7.2517,867.768
2500000,910.749,7.23801,910.152
3333334,923.776,7.20124,925.493
