Problem size,Base_HIP-block_64,Base_Seq-default,RAJA_HIP-block_64
783,25.5093,6.59477,26.6423
3105,99.0499,6.65339,103.387
12339,389.88,6.17346,396.181
24678,694.399,6.21249,719.451
49329,1035.33,6.227,1038.22
98631,1353.03,6.12336,1402.58
197262,1841.5,4.42259,1909.78
394524,2219.14,1.69703,2273.25
789048,2395.58,2.91033,2467.53
1155843,2508.59,2.92682,2548.4
1578096,2237.43,3.01898,2324.9
2311659,2024.31,3.11862,2123.62
3082212,1929.3,3.10045,2016.42
