Problem size,Base_HIP-block_256,Base_Seq-default,RAJA_HIP-block_256
1331,32.0687,7.06277,32.1643
8000,133.227,6.44564,129.982
35937,382.434,6.82946,473.854
79507,666.267,6.81901,762.389
166375,1019.13,6.84974,1053.03
343000,1238.39,6.79477,1235.03
704969,1174.76,6.66757,1166.49
1442897,1353.8,6.47818,1381.39
2985984,1231.28,6.22355,1224.81
4410944,1217.78,6.219,1209.27
6028568,1240.84,6.33519,1225.97
8869743,1359.41,6.21392,1365.48
12008989,984.951,6.11479,1018.16
