Problem size,Base_HIP-block_64,Base_Seq-default,RAJA_HIP-block_64
2744,0.499688,0.0521051,0.484808
10648,1.93552,0.0528136,1.87471
39304,6.39726,0.0531318,6.46187
74088,6.86053,0.0533937,6.85435
140608,8.71209,0.0528441,8.65917
287496,10.3438,0.0530326,10.2587
551368,10.457,0.0528825,10.454
1124864,11.0168,0.0530364,11.0216
2197000,11.2594,0.0530816,11.0427
3241792,11.3537,0.0529303,11.3253
4410944,11.3355,0.0529206,11.3275
6434856,11.233,0.0525273,11.2406
8741816,11.3614,0.0527711,11.3424
