Kernel,Sat Problem Size,Sat GFLOP/s,Sat B/W (GiB per sec.)
Apps_MASSVEC3DPA-Base_CUDA-runtime_block_stride_loop_64,2718720.0,1645.97,502.091
Apps_MASSVEC3DPA-Base_CUDA-direct_64,2718720.0,2406.08,733.957
Apps_MASSVEC3DPA-RAJA_CUDA-runtime_block_stride_loop_64,1359360.0,1506.98,459.696
Apps_MASSVEC3DPA-RAJA_CUDA-direct_64,2718720.0,2387.56,728.31
Apps_MASSVEC3DPA-RAJA_CUDA-cached_block_stride_loop_64,1359360.0,1506.67,459.602
