Kernel,Sat Problem Size,Sat GFLOP/s,Sat B/W (GiB per sec.)
Apps_NODAL_ACCUMULATION_3D-Base_OpenMP-default,54872.0,4.44474,15.3146
Apps_NODAL_ACCUMULATION_3D-RAJA_OpenMP-default,54872.0,4.42698,15.2534
Apps_NODAL_ACCUMULATION_3D-Base_CUDA-block_256,493039.0,245.72,829.314
Apps_NODAL_ACCUMULATION_3D-RAJA_CUDA-block_256,493039.0,245.899,829.918
