Kernel,Sat Problem Size,Sat GFLOP/s,Sat B/W (GiB per sec.)
Apps_VOL3D-Base_CUDA-block_256,704969.0,5073.3,2117.45
Apps_VOL3D-RAJA_CUDA-block_256,343000.0,4665.57,1951.58
