Kernel,Sat Problem Size,Sat GFLOP/s,Sat B/W (GiB per sec.)
Apps_MATVEC_3D_STENCIL-Base_Seq-default,64.0,5.01708,17.6762
Apps_MATVEC_3D_STENCIL-Base_CUDA-block_256,79507.0,774.039,1932.98
Apps_MATVEC_3D_STENCIL-RAJA_CUDA-block_256,157464.0,939.463,2325.58
