Problem size,Base_HIP-block_256,Base_Seq-default,RAJA_HIP-block_256
80000,146.085,14.1788,143.168
160000,217.801,10.9567,220.631
320000,312.425,10.4999,316.614
640000,374.327,10.3092,379.045
1280000,443.779,9.50777,440.75
2560000,466.897,9.23769,466.256
3750000,481.583,9.13207,484.242
5120000,473.886,9.06123,474.695
7500000,452.468,9.01723,451.012
10000000,449.537,8.99193,447.195
