Problem size,Base_HIP-block_256,Base_Seq-default,RAJA_HIP-block_256
64,2.3184,15.3687,5.12375
512,15.9952,14.2524,23.3519
3375,93.8871,12.9009,148.259
8000,213.061,12.1691,337.173
17576,443.39,12.2763,471.59
35937,410.17,12.1287,415.415
79507,431.336,10.2309,430.777
157464,462.878,8.38297,459.122
328509,385.364,4.66426,384.811
493039,346.718,4.60877,347.717
