Kernel,Variant,Tuning,Problem size,Checksum,Mean time per rep (sec.),Bandwidth (GiB per sec.),Mean gFlops (gigaFLOP per sec.),__source_file__,Backend,Variant_Tuning
Apps_CONVECTION3DPA,RAJA_HIP,block_64,175608, PASSED     ,5.58736e-05,236.775,428.722,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier2-CPX/CONVECTION3DPA_factor_256-kernel-run-data.csv,HIP,RAJA_HIP-block_64
Apps_CONVECTION3DPA,Base_Seq,default,21951, PASSED     ,0.000234811,7.04361,12.7519,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier2-CPX/CONVECTION3DPA_factor_32-kernel-run-data.csv,Seq,Base_Seq-default
Apps_CONVECTION3DPA,Base_HIP,block_64,21951, PASSED     ,8.35126e-06,198.044,358.542,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier2-CPX/CONVECTION3DPA_factor_32-kernel-run-data.csv,HIP,Base_HIP-block_64
Apps_CONVECTION3DPA,RAJA_HIP,block_64,21951, PASSED     ,8.54646e-06,193.521,350.353,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier2-CPX/CONVECTION3DPA_factor_32-kernel-run-data.csv,HIP,RAJA_HIP-block_64
Apps_CONVECTION3DPA,Base_Seq,default,2754, PASSED     ,2.6859e-05,7.73436,13.9866,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier2-CPX/CONVECTION3DPA_factor_4-kernel-run-data.csv,Seq,Base_Seq-default
Apps_CONVECTION3DPA,Base_HIP,block_64,2754, PASSED     ,2.90762e-06,71.4457,129.201,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier2-CPX/CONVECTION3DPA_factor_4-kernel-run-data.csv,HIP,Base_HIP-block_64
Apps_CONVECTION3DPA,RAJA_HIP,block_64,2754, PASSED     ,3.11482e-06,66.6931,120.606,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier2-CPX/CONVECTION3DPA_factor_4-kernel-run-data.csv,HIP,RAJA_HIP-block_64
Apps_CONVECTION3DPA,Base_Seq,default,351216, PASSED     ,0.0106717,2.47933,4.4893,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier2-CPX/CONVECTION3DPA_factor_512-kernel-run-data.csv,Seq,Base_Seq-default
Apps_CONVECTION3DPA,Base_HIP,block_64,351216, PASSED     ,0.000114479,231.122,418.491,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier2-CPX/CONVECTION3DPA_factor_512-kernel-run-data.csv,HIP,Base_HIP-block_64
Apps_CONVECTION3DPA,RAJA_HIP,block_64,351216, PASSED     ,0.000115908,228.273,413.332,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier2-CPX/CONVECTION3DPA_factor_512-kernel-run-data.csv,HIP,RAJA_HIP-block_64
Apps_CONVECTION3DPA,Base_Seq,default,43902, PASSED     ,0.000503263,6.57224,11.8994,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier2-CPX/CONVECTION3DPA_factor_64-kernel-run-data.csv,Seq,Base_Seq-default
Apps_CONVECTION3DPA,Base_HIP,block_64,43902, PASSED     ,1.48289e-05,223.049,403.844,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier2-CPX/CONVECTION3DPA_factor_64-kernel-run-data.csv,HIP,Base_HIP-block_64
Apps_CONVECTION3DPA,RAJA_HIP,block_64,43902, PASSED     ,1.50069e-05,220.403,399.054,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier2-CPX/CONVECTION3DPA_factor_64-kernel-run-data.csv,HIP,RAJA_HIP-block_64
Apps_DEL_DOT_VEC_2D,Base_Seq,default,841, PASSED     ,5.52134e-06,7.12761,8.22518,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier2-CPX/DEL_DOT_VEC_2D_factor_1-kernel-run-data.csv,Seq,Base_Seq-default
Apps_DEL_DOT_VEC_2D,Base_HIP,block_256,841, PASSED     ,2.99723e-06,13.1301,15.152,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier2-CPX/DEL_DOT_VEC_2D_factor_1-kernel-run-data.csv,HIP,Base_HIP-block_256
Apps_DEL_DOT_VEC_2D,RAJA_HIP,block_256,841, PASSED     ,2.05801e-06,19.1223,22.0669,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier2-CPX/DEL_DOT_VEC_2D_factor_1-kernel-run-data.csv,HIP,RAJA_HIP-block_256
Apps_DEL_DOT_VEC_2D,Base_Seq,default,1060900, PASSED     ,0.00701681,6.76766,8.16448,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier2-CPX/DEL_DOT_VEC_2D_factor_1024-kernel-run-data.csv,Seq,Base_Seq-default
Apps_DEL_DOT_VEC_2D,Base_HIP,block_256,1060900, PASSED     ,0.000130166,364.821,440.119,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier2-CPX/DEL_DOT_VEC_2D_factor_1024-kernel-run-data.csv,HIP,Base_HIP-block_256
Apps_DEL_DOT_VEC_2D,RAJA_HIP,block_256,1060900, PASSED     ,0.000127915,371.24,447.863,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier2-CPX/DEL_DOT_VEC_2D_factor_1024-kernel-run-data.csv,HIP,RAJA_HIP-block_256
Apps_DEL_DOT_VEC_2D,Base_Seq,default,131044, PASSED     ,0.000851461,6.90546,8.31087,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier2-CPX/DEL_DOT_VEC_2D_factor_128-kernel-run-data.csv,Seq,Base_Seq-default
Apps_DEL_DOT_VEC_2D,Base_HIP,block_256,131044, PASSED     ,1.59664e-05,368.256,443.204,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier2-CPX/DEL_DOT_VEC_2D_factor_128-kernel-run-data.csv,HIP,Base_HIP-block_256
Apps_DEL_DOT_VEC_2D,RAJA_HIP,block_256,131044, PASSED     ,1.55054e-05,379.205,456.381,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier2-CPX/DEL_DOT_VEC_2D_factor_128-kernel-run-data.csv,HIP,RAJA_HIP-block_256
Apps_DEL_DOT_VEC_2D,Base_Seq,default,1555009, PASSED     ,0.0103826,6.70243,8.08762,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier2-CPX/DEL_DOT_VEC_2D_factor_1500-kernel-run-data.csv,Seq,Base_Seq-default
Apps_DEL_DOT_VEC_2D,Base_HIP,block_256,1555009, PASSED     ,0.000199778,348.33,420.319,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier2-CPX/DEL_DOT_VEC_2D_factor_1500-kernel-run-data.csv,HIP,Base_HIP-block_256
Apps_DEL_DOT_VEC_2D,RAJA_HIP,block_256,1555009, PASSED     ,0.000201939,344.602,415.82,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier2-CPX/DEL_DOT_VEC_2D_factor_1500-kernel-run-data.csv,HIP,RAJA_HIP-block_256
Apps_DEL_DOT_VEC_2D,Base_Seq,default,15876, PASSED     ,0.000103206,6.94974,8.30676,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier2-CPX/DEL_DOT_VEC_2D_factor_16-kernel-run-data.csv,Seq,Base_Seq-default
Apps_DEL_DOT_VEC_2D,Base_HIP,block_256,15876, PASSED     ,2.82362e-06,254.019,303.619,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier2-CPX/DEL_DOT_VEC_2D_factor_16-kernel-run-data.csv,HIP,Base_HIP-block_256
Apps_DEL_DOT_VEC_2D,RAJA_HIP,block_256,15876, PASSED     ,2.70652e-06,265.009,316.755,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier2-CPX/DEL_DOT_VEC_2D_factor_16-kernel-run-data.csv,HIP,RAJA_HIP-block_256
Apps_DEL_DOT_VEC_2D,Base_Seq,default,264196, PASSED     ,0.00173718,6.81632,8.21252,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier2-CPX/DEL_DOT_VEC_2D_factor_256-kernel-run-data.csv,Seq,Base_Seq-default
Apps_DEL_DOT_VEC_2D,Base_HIP,block_256,264196, PASSED     ,2.89785e-05,408.618,492.316,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier2-CPX/DEL_DOT_VEC_2D_factor_256-kernel-run-data.csv,HIP,Base_HIP-block_256
Apps_DEL_DOT_VEC_2D,RAJA_HIP,block_256,264196, PASSED     ,2.9737e-05,398.196,479.759,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier2-CPX/DEL_DOT_VEC_2D_factor_256-kernel-run-data.csv,HIP,RAJA_HIP-block_256
Apps_DEL_DOT_VEC_2D,Base_Seq,default,32400, PASSED     ,0.000211668,6.89359,8.26578,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier2-CPX/DEL_DOT_VEC_2D_factor_32-kernel-run-data.csv,Seq,Base_Seq-default
Apps_DEL_DOT_VEC_2D,Base_HIP,block_256,32400, PASSED     ,3.79242e-06,384.755,461.341,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier2-CPX/DEL_DOT_VEC_2D_factor_32-kernel-run-data.csv,HIP,Base_HIP-block_256
Apps_DEL_DOT_VEC_2D,RAJA_HIP,block_256,32400, PASSED     ,3.76703e-06,387.348,464.451,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier2-CPX/DEL_DOT_VEC_2D_factor_32-kernel-run-data.csv,HIP,RAJA_HIP-block_256
Apps_DEL_DOT_VEC_2D,Base_Seq,default,3844, PASSED     ,2.48996e-05,7.05094,8.33653,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier2-CPX/DEL_DOT_VEC_2D_factor_4-kernel-run-data.csv,Seq,Base_Seq-default
Apps_DEL_DOT_VEC_2D,Base_HIP,block_256,3844, PASSED     ,2.86182e-06,61.3475,72.5329,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier2-CPX/DEL_DOT_VEC_2D_factor_4-kernel-run-data.csv,HIP,Base_HIP-block_256
Apps_DEL_DOT_VEC_2D,RAJA_HIP,block_256,3844, PASSED     ,2.10252e-06,83.5024,98.7272,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier2-CPX/DEL_DOT_VEC_2D_factor_4-kernel-run-data.csv,HIP,RAJA_HIP-block_256
Apps_DEL_DOT_VEC_2D,Base_Seq,default,528529, PASSED     ,0.00350033,6.76234,8.15367,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier2-CPX/DEL_DOT_VEC_2D_factor_512-kernel-run-data.csv,Seq,Base_Seq-default
Apps_DEL_DOT_VEC_2D,Base_HIP,block_256,528529, PASSED     ,5.48049e-05,431.904,520.767,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier2-CPX/DEL_DOT_VEC_2D_factor_512-kernel-run-data.csv,HIP,Base_HIP-block_256
Apps_DEL_DOT_VEC_2D,RAJA_HIP,block_256,528529, PASSED     ,5.55196e-05,426.344,514.063,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier2-CPX/DEL_DOT_VEC_2D_factor_512-kernel-run-data.csv,HIP,RAJA_HIP-block_256
Apps_DEL_DOT_VEC_2D,Base_Seq,default,65025, PASSED     ,0.000424193,6.88855,8.27772,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier2-CPX/DEL_DOT_VEC_2D_factor_64-kernel-run-data.csv,Seq,Base_Seq-default
Apps_DEL_DOT_VEC_2D,Base_HIP,block_256,65025, PASSED     ,6.19084e-06,471.999,567.185,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier2-CPX/DEL_DOT_VEC_2D_factor_64-kernel-run-data.csv,HIP,Base_HIP-block_256
Apps_DEL_DOT_VEC_2D,RAJA_HIP,block_256,65025, PASSED     ,6.26084e-06,466.722,560.843,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier2-CPX/DEL_DOT_VEC_2D_factor_64-kernel-run-data.csv,HIP,RAJA_HIP-block_256
Comm_HALO_PACKING_FUSED,Base_Seq,direct,1860867, PASSED     ,0.000622838,16.5543,0.0,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier2-CPX/HALO_PACKING_FUSED_factor_1024-kernel-run-data.csv,Seq,Base_Seq-direct
Comm_HALO_PACKING_FUSED,Base_HIP,direct_1024,1860867, PASSED     ,5.24521e-05,196.573,0.0,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier2-CPX/HALO_PACKING_FUSED_factor_1024-kernel-run-data.csv,HIP,Base_HIP-direct_1024
Comm_HALO_PACKING_FUSED,RAJA_HIP,direct_1024,1860867, PASSED     ,5.72595e-05,180.069,0.0,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier2-CPX/HALO_PACKING_FUSED_factor_1024-kernel-run-data.csv,HIP,RAJA_HIP-direct_1024
Comm_HALO_PACKING_FUSED,RAJA_HIP,funcptr_1024,1860867, PASSED     ,5.80091e-05,177.742,0.0,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier2-CPX/HALO_PACKING_FUSED_factor_1024-kernel-run-data.csv,HIP,RAJA_HIP-funcptr_1024
Comm_HALO_PACKING_FUSED,RAJA_HIP,virtfunc_1024,1860867, PASSED     ,6.23368e-05,165.402,0.0,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier2-CPX/HALO_PACKING_FUSED_factor_1024-kernel-run-data.csv,HIP,RAJA_HIP-virtfunc_1024
Comm_HALO_PACKING_FUSED,Base_Seq,direct,205379, PASSED     ,7.6831e-05,31.4224,0.0,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier2-CPX/HALO_PACKING_FUSED_factor_128-kernel-run-data.csv,Seq,Base_Seq-direct
Comm_HALO_PACKING_FUSED,Base_HIP,direct_1024,205379, PASSED     ,3.15638e-05,76.4868,0.0,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier2-CPX/HALO_PACKING_FUSED_factor_128-kernel-run-data.csv,HIP,Base_HIP-direct_1024
Comm_HALO_PACKING_FUSED,RAJA_HIP,direct_1024,205379, PASSED     ,3.67183e-05,65.7495,0.0,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier2-CPX/HALO_PACKING_FUSED_factor_128-kernel-run-data.csv,HIP,RAJA_HIP-direct_1024
Comm_HALO_PACKING_FUSED,RAJA_HIP,funcptr_1024,205379, PASSED     ,3.53835e-05,68.2299,0.0,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier2-CPX/HALO_PACKING_FUSED_factor_128-kernel-run-data.csv,HIP,RAJA_HIP-funcptr_1024
Comm_HALO_PACKING_FUSED,RAJA_HIP,virtfunc_1024,205379, PASSED     ,3.67888e-05,65.6235,0.0,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier2-CPX/HALO_PACKING_FUSED_factor_128-kernel-run-data.csv,HIP,RAJA_HIP-virtfunc_1024
Comm_HALO_PACKING_FUSED,Base_Seq,direct,2744000, PASSED     ,0.00110899,12.0213,0.0,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier2-CPX/HALO_PACKING_FUSED_factor_1500-kernel-run-data.csv,Seq,Base_Seq-direct
Comm_HALO_PACKING_FUSED,Base_HIP,direct_1024,2744000, PASSED     ,6.41654e-05,207.767,0.0,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier2-CPX/HALO_PACKING_FUSED_factor_1500-kernel-run-data.csv,HIP,Base_HIP-direct_1024
Comm_HALO_PACKING_FUSED,RAJA_HIP,direct_1024,2744000, PASSED     ,6.84637e-05,194.723,0.0,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier2-CPX/HALO_PACKING_FUSED_factor_1500-kernel-run-data.csv,HIP,RAJA_HIP-direct_1024
Comm_HALO_PACKING_FUSED,RAJA_HIP,funcptr_1024,2744000, PASSED     ,7.02429e-05,189.791,0.0,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier2-CPX/HALO_PACKING_FUSED_factor_1500-kernel-run-data.csv,HIP,RAJA_HIP-funcptr_1024
Comm_HALO_PACKING_FUSED,RAJA_HIP,virtfunc_1024,2744000, PASSED     ,7.50827e-05,177.557,0.0,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier2-CPX/HALO_PACKING_FUSED_factor_1500-kernel-run-data.csv,HIP,RAJA_HIP-virtfunc_1024
Comm_HALO_PACKING_FUSED,Base_Seq,direct,3796416, PASSED     ,0.0017678,9.34983,0.0,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier2-CPX/HALO_PACKING_FUSED_factor_2048-kernel-run-data.csv,Seq,Base_Seq-direct
Comm_HALO_PACKING_FUSED,Base_HIP,direct_1024,3796416, PASSED     ,7.40156e-05,223.313,0.0,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier2-CPX/HALO_PACKING_FUSED_factor_2048-kernel-run-data.csv,HIP,Base_HIP-direct_1024
Comm_HALO_PACKING_FUSED,RAJA_HIP,direct_1024,3796416, PASSED     ,7.88734e-05,209.559,0.0,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier2-CPX/HALO_PACKING_FUSED_factor_2048-kernel-run-data.csv,HIP,RAJA_HIP-direct_1024
Comm_HALO_PACKING_FUSED,RAJA_HIP,funcptr_1024,3796416, PASSED     ,8.06804e-05,204.866,0.0,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier2-CPX/HALO_PACKING_FUSED_factor_2048-kernel-run-data.csv,HIP,RAJA_HIP-funcptr_1024
Comm_HALO_PACKING_FUSED,RAJA_HIP,virtfunc_1024,3796416, PASSED     ,8.62012e-05,191.745,0.0,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier2-CPX/HALO_PACKING_FUSED_factor_2048-kernel-run-data.csv,HIP,RAJA_HIP-virtfunc_1024
Comm_HALO_PACKING_FUSED,Base_Seq,direct,421875, PASSED     ,0.000131646,29.4222,0.0,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier2-CPX/HALO_PACKING_FUSED_factor_256-kernel-run-data.csv,Seq,Base_Seq-direct
Comm_HALO_PACKING_FUSED,Base_HIP,direct_1024,421875, PASSED     ,3.31198e-05,116.949,0.0,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier2-CPX/HALO_PACKING_FUSED_factor_256-kernel-run-data.csv,HIP,Base_HIP-direct_1024
Comm_HALO_PACKING_FUSED,RAJA_HIP,direct_1024,421875, PASSED     ,3.90563e-05,99.173,0.0,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier2-CPX/HALO_PACKING_FUSED_factor_256-kernel-run-data.csv,HIP,RAJA_HIP-direct_1024
Comm_HALO_PACKING_FUSED,RAJA_HIP,funcptr_1024,421875, PASSED     ,3.73596e-05,103.677,0.0,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier2-CPX/HALO_PACKING_FUSED_factor_256-kernel-run-data.csv,HIP,RAJA_HIP-funcptr_1024
Comm_HALO_PACKING_FUSED,RAJA_HIP,virtfunc_1024,421875, PASSED     ,3.93232e-05,98.5,0.0,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier2-CPX/HALO_PACKING_FUSED_factor_256-kernel-run-data.csv,HIP,RAJA_HIP-virtfunc_1024
Comm_HALO_PACKING_FUSED,Base_Seq,direct,5639752, PASSED     ,0.00288279,7.45299,0.0,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier2-CPX/HALO_PACKING_FUSED_factor_3000-kernel-run-data.csv,Seq,Base_Seq-direct
