Problem size,Base_HIP-block_64,Base_Seq-default,RAJA_HIP-block_64
27,0.0608571,0.0762729,0.10716
64,0.064132,0.07647000000000001,0.1120685
216,0.0674069,0.0766671,0.116977
512,0.0704105,0.0769074,0.122127
1000,0.0716662,0.0769074,0.126111
1728,0.071919,0.0769074,0.130787
3375,0.0720209,0.0766193,0.133359
6859,0.0720402,0.0766193,0.135752
13824,0.0725127,0.0766179,0.1361885
19683,0.0729852,0.0766193,0.136625
