Problem size,Base_HIP-block_25,Base_Seq-default,RAJA_HIP-block_25
1600,120.87,11.1409,119.814
6336,163.9215,11.123650000000001,163.047
25344,206.973,11.1409,206.28
50624,297.449,11.1421,298.307
101184,404.545,11.1409,403.019
202368,440.966,11.1052,443.193
404736,440.966,11.0989,443.193
809536,440.966,11.0285,443.193
1619008,429.6165,11.0017,432.0245
2371584,417.077,10.9749,420.08
