Problem size,Base_HIP-block_256,Base_Seq-default,RAJA_HIP-block_256
64,15.9952,14.2524,23.3519
512,54.94115,13.57665,85.80545
3375,93.8871,12.9009,148.259
8000,213.061,12.2763,337.173
17576,410.17,12.1691,415.415
35937,431.336,12.1287,430.777
79507,431.336,10.2309,430.777
157464,410.17,8.38297,415.415
328509,408.35,6.5236149999999995,407.794
493039,385.364,4.66426,384.811
