Problem size,Base_HIP-block_256,Base_Seq-default,RAJA_HIP-block_256
841,72.5329,8.30676,98.7272
3844,188.07595,8.28627,207.7411
15876,303.619,8.27772,316.755
32400,443.204,8.30676,456.381
65025,461.341,8.27772,464.451
131044,492.316,8.26578,479.759
264196,492.316,8.21252,479.759
528529,443.204,8.16448,456.381
1060900,466.2175,8.159075,463.81100000000004
1555009,440.119,8.15367,447.863
