Problem size,Base_HIP-block_256,Base_Seq-default,RAJA_HIP-block_256
64,0.658035,4.36214,1.45428
512,5.40414,4.81533,7.88968
3375,34.8268,4.78551,54.9958
8000,81.3251,4.64495,128.699
17576,172.721,4.78219,183.707
35937,162.145,4.79459,164.218
79507,172.724,4.09687,172.5
157464,186.988,3.38646,185.471
328509,156.851,1.89846,156.627
493039,141.61,1.88236,142.018
