Problem size,Base_HIP-block_64,Base_Seq-default,RAJA_HIP-block_64
702,33.9132,13.0552,33.022
2754,129.201,13.9866,120.606
10989,284.499,13.5986,276.451
21951,358.542,12.7519,350.353
43902,403.844,11.8994,399.054
87804,419.452,12.6488,422.306
175608,427.354,9.60028,428.722
351216,418.491,4.4893,413.332
702459,377.694,3.90513,376.316
1028970,369.525,3.72818,370.892
