Problem size,Base_HIP-block_25,Base_Seq-default,RAJA_HIP-block_25
1600,38.1057,11.1064,38.3501
6336,120.87,11.2892,119.814
25344,206.973,11.1409,206.28
50624,297.449,11.1052,298.307
101184,404.545,11.1421,403.019
202368,440.966,11.1601,443.193
404736,448.585,11.0989,451.425
809536,442.156,11.0285,443.969
1619008,417.077,10.9749,420.08
2371584,415.446,10.9589,414.395
