Problem size,Base_HIP-block_256,Base_Seq-default,RAJA_HIP-block_256
64,5.40414,4.78551,7.88968
512,20.11547,4.71523,31.44274
3375,34.8268,4.78219,54.9958
8000,81.3251,4.78551,128.699
17576,162.145,4.78219,164.218
35937,172.721,4.64495,172.5
79507,172.721,4.09687,172.5
157464,162.145,3.38646,164.218
328509,164.7875,2.64246,164.5635
493039,156.851,1.89846,156.627
