Kernel,Sat Problem Size,Sat GFLOP/s,Sat B/W (GiB per sec.)
Apps_EDGE3D-Base_OpenMP-default,512.0,178.279,0.435566
Apps_EDGE3D-RAJA_OpenMP-default,512.0,172.803,0.422187
Apps_EDGE3D-Base_CUDA-block_256,166375.0,1519.05,3.47188
Apps_EDGE3D-RAJA_CUDA-block_256,166375.0,1516.86,3.46688
