Kernel,Sat Problem Size,Sat GFLOP/s,Sat B/W (GiB per sec.)
Apps_MASSVEC3DPA-Base_OpenMP-default,679680.0,256.065,78.1116
Apps_MASSVEC3DPA-RAJA_OpenMP-default,2718720.0,322.602,98.4074
Apps_MASSVEC3DPA-Base_CUDA-runtime_block_stride_loop_64,2718720.0,1637.71,499.571
Apps_MASSVEC3DPA-Base_CUDA-direct_64,2718720.0,2387.16,728.187
Apps_MASSVEC3DPA-RAJA_CUDA-runtime_block_stride_loop_64,1359360.0,1497.64,456.846
Apps_MASSVEC3DPA-RAJA_CUDA-direct_64,2718720.0,2373.3,723.959
Apps_MASSVEC3DPA-RAJA_CUDA-cached_block_stride_loop_64,1359360.0,1498.85,457.215
